1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
31.0;-0.0;63.2;122.3;-0.0
30.2;-0.0;62.9;122.3;-0.0
29.3;-0.0;62.7;122.3;-0.0
28.2;-0.0;62.4;122.2;-0.0
27.0;-0.0;62.2;122.2;-0.0
25.7;-0.0;61.9;122.2;-0.0
24.2;-0.0;61.5;122.2;-0.0
22.6;-0.0;61.2;122.2;-0.0
20.9;-0.0;60.9;122.2;-0.0
19.2;-0.0;60.5;122.1;-0.0
18.0;-0.0;60.2;122.1;-0.0
17.1;-0.0;59.8;122.1;-0.0
16.6;0.0;59.4;122.1;0.0
16.6;0.0;59.0;122.1;0.0
16.9;0.0;58.6;122.1;0.0
17.3;0.0;58.2;122.1;0.0
17.6;0.0;57.8;122.0;0.0
17.8;0.0;57.4;122.0;0.0
17.9;0.0;57.0;122.0;0.0
17.9;0.0;56.6;122.0;0.0
17.8;0.0;56.2;122.0;0.0
17.6;0.0;55.8;122.0;0.0
17.6;0.0;55.4;122.0;0.0
17.6;-0.0;55.0;121.9;-0.0
17.7;-0.0;54.6;121.9;-0.0
17.9;-0.0;54.2;121.9;-0.0
18.2;-0.0;53.8;121.9;-0.0
18.4;-0.0;53.5;121.9;-0.0
18.3;-0.0;53.1;121.9;-0.0
18.1;-0.0;52.7;121.9;-0.0
17.6;-0.0;52.4;121.8;-0.0
16.9;-0.0;52.0;121.8;-0.0
15.9;-0.0;51.7;121.8;-0.0
14.9;-0.0;51.4;121.8;-0.0
14.1;-0.0;51.1;121.8;-0.0
13.4;0.0;50.8;121.8;0.0
12.8;0.0;50.5;121.8;0.0
12.4;0.0;50.2;121.8;0.0
12.2;0.0;49.9;121.7;0.0
11.9;0.0;49.7;121.7;0.0
11.7;0.0;49.4;121.7;0.0
11.3;0.0;49.2;121.7;0.0
11.0;0.0;49.0;121.7;0.0
10.6;0.0;48.8;121.7;0.0
10.2;0.0;48.7;121.7;0.0
9.7;0.0;48.5;121.7;0.0
9.5;0.0;48.4;121.6;0.0
9.3;0.0;48.2;121.6;0.0
9.2;-0.0;48.2;121.6;-0.0
9.3;-0.0;48.1;121.6;-0.0
9.4;-0.0;48.0;121.6;-0.0
9.6;-0.0;48.0;121.6;-0.0
9.8;-0.0;47.9;121.6;-0.0
10.0;-0.0;47.9;121.6;-0.0
10.2;-0.0;47.9;121.6;-0.0
10.4;-0.0;47.9;121.6;-0.0
10.6;-0.0;47.9;121.5;-0.0
10.9;-0.0;47.9;121.5;-0.0
11.5;-0.0;47.9;121.5;-0.0
12.2;-0.0;47.9;121.5;-0.0
13.1;0.0;47.9;121.5;0.0
14.2;0.0;48.0;121.5;0.0
15.5;0.0;48.0;121.5;0.0
16.9;0.0;48.0;121.5;0.0
18.2;0.0;48.0;121.5;0.0
19.5;0.0;48.0;121.5;0.0
20.6;0.0;48.0;121.4;0.0
21.6;0.0;47.9;121.4;0.0
22.6;0.0;47.9;121.4;0.0
23.7;0.0;47.8;121.4;0.0
25.0;0.0;47.8;121.4;0.0
26.6;0.0;47.7;121.4;0.0
28.4;-0.0;47.6;121.4;-0.0
30.5;-0.0;47.5;121.4;-0.0
32.9;-0.0;47.4;121.4;-0.0
35.3;-0.0;47.2;121.4;-0.0
37.6;-0.0;47.1;121.3;-0.0
39.9;-0.0;46.9;121.3;-0.0
42.0;-0.0;46.7;121.3;-0.0
44.1;-0.0;46.5;121.3;-0.0
46.0;-0.0;46.4;121.3;-0.0
47.9;-0.0;46.2;121.3;-0.0
49.9;-0.0;46.0;121.3;-0.0
51.8;0.0;45.8;121.3;0.0
53.7;0.1;45.6;121.3;0.1
55.5;0.1;45.4;121.3;0.2
57.4;0.2;45.2;121.2;0.3
59.1;0.3;45.0;121.2;0.5
60.6;0.5;44.8;121.2;0.7
61.8;0.7;44.6;121.2;1.0
62.8;0.9;44.4;121.2;1.3
63.6;1.1;44.2;121.2;1.6
64.0;1.4;44.1;121.2;2.1
64.3;1.8;43.9;121.2;2.6
64.3;2.2;43.8;121.2;3.1
64.2;2.6;43.6;121.1;3.8
63.9;3.2;43.5;121.1;4.5
63.3;3.7;43.4;121.1;5.3
62.7;4.4;43.3;121.1;6.1
61.9;5.1;43.2;121.1;7.0
60.9;5.8;43.1;121.1;7.9
59.9;6.5;43.0;121.1;8.9
58.9;7.3;43.0;121.1;9.8
57.8;8.1;42.9;121.1;10.8
56.6;9.0;42.8;121.1;11.7
55.5;9.8;42.8;121.0;12.7
54.4;10.6;42.7;121.0;13.6
53.3;11.4;42.7;121.0;14.5
52.3;12.2;42.6;121.0;15.3
51.3;13.0;42.6;121.0;16.1
50.4;13.8;42.5;121.0;16.8
49.5;14.6;42.5;121.0;17.5
48.7;15.3;42.4;121.0;18.2
47.8;16.1;42.3;121.0;18.8
47.0;16.8;42.3;121.0;19.3
46.2;17.4;42.2;120.9;19.8
