1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
32.0;0.0;64.4;122.6;0.0
30.8;-0.0;63.3;120.4;-0.0
30.2;-0.0;62.5;123.0;-0.0
29.3;-0.0;62.8;121.6;-0.0
28.3;-0.0;62.4;121.4;-0.0
26.8;-0.0;63.4;121.6;-0.0
26.2;-0.0;61.3;120.4;-0.0
24.4;-0.0;61.6;123.9;-0.0
22.6;-0.0;61.2;122.5;-0.0
21.0;-0.0;60.3;120.5;-0.0
19.4;-0.0;59.5;119.5;-0.0
18.0;-0.0;60.0;121.1;-0.0
17.5;-0.0;59.4;121.0;-0.0
16.6;0.0;61.1;122.7;0.0
16.7;0.0;59.2;123.3;0.0
16.9;0.0;58.1;120.2;0.0
17.4;0.0;58.5;123.8;0.0
17.9;0.0;57.7;120.8;0.0
17.8;0.0;57.2;121.3;0.0
18.2;0.0;58.3;122.6;0.0
17.9;0.0;56.5;121.9;0.0
18.1;0.0;56.7;120.8;0.0
17.6;0.0;55.4;120.7;0.0
17.6;0.0;55.4;120.8;0.0
17.6;-0.0;54.2;120.6;-0.0
17.4;-0.0;54.0;120.7;-0.0
18.0;-0.0;53.5;120.9;-0.0
18.2;-0.0;53.9;122.3;-0.0
18.4;-0.0;53.7;121.5;-0.0
18.4;-0.0;53.3;123.0;-0.0
17.5;-0.0;53.1;121.7;-0.0
17.5;-0.0;52.3;120.8;-0.0
17.0;-0.0;51.5;122.0;-0.0
15.9;-0.0;52.2;118.5;-0.0
15.0;-0.0;51.2;122.4;-0.0
14.3;-0.0;50.7;121.6;-0.0
13.6;0.0;50.1;124.8;0.0
12.6;0.0;50.9;120.0;0.0
12.4;0.0;50.2;119.1;0.0
12.0;0.0;49.8;123.8;0.0
12.0;0.0;49.0;122.1;0.0
11.6;0.0;49.7;122.2;0.0
11.3;0.0;48.9;123.1;0.0
11.0;0.0;48.4;120.9;0.0
10.7;0.0;48.9;120.4;0.0
10.3;0.0;48.8;122.8;0.0
9.7;0.0;48.8;121.3;0.0
9.4;0.0;47.6;121.0;0.0
9.2;0.0;47.9;121.4;0.0
9.1;-0.0;47.3;122.4;-0.0
9.4;-0.0;47.8;119.7;-0.0
9.4;-0.0;48.4;122.9;-0.0
9.7;-0.0;48.6;122.2;-0.0
9.8;-0.0;47.4;122.1;-0.0
10.1;-0.0;48.0;122.3;-0.0
10.4;-0.0;47.5;122.8;-0.0
10.5;-0.0;46.9;120.3;-0.0
10.7;-0.0;48.5;121.2;-0.0
10.9;-0.0;48.4;121.1;-0.0
11.4;-0.0;47.9;123.6;-0.0
12.2;-0.0;48.1;124.5;-0.0
13.2;0.0;47.3;120.5;0.0
14.2;0.0;48.9;122.1;0.0
15.4;0.0;48.0;121.4;0.0
17.1;0.0;48.4;120.9;0.0
18.3;0.0;48.0;118.4;0.0
19.2;0.0;48.1;121.4;0.0
20.7;0.0;47.9;120.2;0.0
21.2;0.0;48.0;122.6;0.0
22.7;0.0;48.9;120.2;0.0
23.7;0.0;46.8;121.9;0.0
24.9;0.0;47.4;123.3;0.0
26.2;0.0;47.0;121.5;0.0
28.3;-0.0;48.2;119.6;-0.0
30.3;-0.0;46.9;123.4;-0.0
32.7;-0.0;47.9;122.0;-0.0
35.1;-0.0;46.6;121.8;-0.0
37.4;-0.0;48.0;121.6;-0.0
39.6;-0.0;47.1;121.8;-0.0
42.5;-0.0;46.8;123.9;-0.0
44.6;-0.0;46.7;122.7;-0.0
45.3;-0.0;45.8;120.4;-0.0
48.6;-0.0;46.4;121.7;-0.0
49.2;-0.0;45.8;123.7;-0.0
52.0;0.0;45.0;121.3;0.0
53.9;0.1;45.3;122.0;0.1
55.8;0.1;45.0;120.4;0.2
56.2;0.2;45.6;120.1;0.3
60.2;0.3;45.0;121.4;0.5
60.1;0.5;44.0;120.7;0.7
62.0;0.6;44.7;120.9;1.0
62.5;0.9;44.2;123.5;1.3
64.4;1.1;43.9;120.1;1.6
63.3;1.4;44.4;120.9;2.0
64.6;1.8;43.7;123.1;2.6
63.8;2.2;42.7;120.7;3.1
64.1;2.6;44.5;120.4;3.7
63.4;3.2;43.5;118.3;4.5
64.5;3.7;43.9;119.6;5.3
62.2;4.3;43.9;120.8;6.1
62.0;5.1;43.5;118.1;7.0
60.2;5.8;43.3;122.0;7.9
59.6;6.6;43.1;121.1;8.9
58.1;7.3;43.6;119.7;9.9
58.1;8.3;43.9;121.4;10.8
57.6;9.0;42.3;119.9;11.7
55.5;9.7;42.9;123.7;12.6
53.3;10.7;42.4;121.0;13.5
52.1;11.4;42.9;119.0;14.3
52.1;12.5;42.4;120.4;15.4
51.3;13.1;42.1;118.7;16.1
50.8;13.9;42.0;121.0;16.8
49.3;14.8;42.3;122.7;17.4
49.4;15.4;42.6;120.0;18.0
48.4;16.0;42.9;120.0;18.8
46.4;16.9;41.9;121.3;19.2
45.3;17.3;42.1;122.1;20.0
45.4;18.1;42.0;121.4;20.5
45.3;18.6;42.5;120.1;20.8
43.7;19.3;42.4;123.9;21.2
43.2;19.8;42.1;119.2;21.6
43.2;20.6;42.1;122.8;21.5
42.8;20.8;41.6;122.1;21.8
42.0;21.2;41.1;121.7;22.0
42.1;21.8;41.8;122.0;21.7
41.0;22.0;41.3;119.9;22.0
42.3;21.6;41.0;121.5;21.7
42.0;22.2;41.9;122.7;22.1
41.9;23.2;40.9;123.3;21.9
41.8;23.2;40.4;121.9;21.7
41.5;23.2;40.6;120.4;21.6
42.4;23.2;40.3;122.6;21.7
41.9;23.3;40.0;121.1;21.2
42.9;23.8;39.6;121.8;22.1
42.8;23.7;39.5;120.8;21.7
43.6;23.6;39.5;121.0;21.1
44.0;24.0;38.4;121.9;21.2
45.4;24.2;39.1;121.7;21.1
