1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
86.0;-0.0;54.2;74.1;-0.0
86.6;-0.0;52.5;74.1;-0.0
87.0;-0.0;51.1;74.1;-0.0
86.9;-0.0;49.8;74.0;-0.0
86.6;-0.0;48.7;74.0;-0.0
86.0;-0.0;47.7;74.0;-0.0
85.0;-0.0;46.8;74.0;-0.0
83.8;-0.0;46.1;74.0;-0.0
82.4;-0.0;45.5;74.0;-0.0
80.9;-0.0;45.0;74.0;-0.0
79.7;-0.0;44.6;74.0;-0.0
78.8;-0.0;44.3;74.0;-0.0
78.2;0.0;44.0;73.9;0.0
77.9;0.0;43.9;73.9;0.0
77.9;0.0;43.8;73.9;0.0
78.0;0.0;43.7;73.9;0.0
77.8;0.0;43.8;73.9;0.0
77.6;0.0;43.9;73.9;0.0
77.1;0.0;44.0;73.9;0.0
76.5;0.0;44.3;73.9;0.0
75.7;0.0;44.5;73.9;0.0
74.8;0.0;44.8;73.9;0.0
74.0;0.0;45.1;73.8;0.0
73.3;-0.0;45.5;73.8;-0.0
72.6;-0.0;45.9;73.8;-0.0
72.0;-0.0;46.4;73.8;-0.0
71.4;-0.0;46.8;73.8;-0.0
70.7;-0.0;47.3;73.8;-0.0
69.8;-0.0;47.8;73.8;-0.0
68.7;-0.0;48.3;73.8;-0.0
67.4;-0.0;48.8;73.8;-0.0
65.8;-0.0;49.3;73.8;-0.0
64.1;-0.0;49.8;73.7;-0.0
62.3;-0.0;50.3;73.7;-0.0
60.6;-0.0;50.8;73.7;-0.0
59.2;0.0;51.3;73.7;0.0
57.9;0.0;51.7;73.7;0.0
56.8;0.0;52.1;73.7;0.0
55.9;0.0;52.5;73.7;0.0
55.1;0.0;52.8;73.7;0.0
54.3;0.0;53.1;73.7;0.0
53.6;0.0;53.3;73.7;0.0
52.9;0.0;53.4;73.6;0.0
52.2;0.0;53.5;73.6;0.0
51.6;0.0;53.5;73.6;0.0
51.1;0.0;53.5;73.6;0.0
50.9;0.0;53.3;73.6;0.0
50.8;0.0;53.1;73.6;0.0
51.0;-0.0;52.7;73.6;-0.0
51.4;-0.0;52.3;73.6;-0.0
52.0;-0.0;51.8;73.6;-0.0
52.7;-0.0;51.3;73.6;-0.0
53.5;-0.0;50.7;73.5;-0.0
54.3;-0.0;50.0;73.5;-0.0
55.2;-0.0;49.3;73.5;-0.0
56.1;-0.0;48.6;73.5;-0.0
57.0;-0.0;47.9;73.5;-0.0
58.1;-0.0;47.1;73.5;-0.0
59.4;-0.0;46.4;73.5;-0.0
