1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
132.4;-0.0;31.0;47.3;-0.0
131.1;-0.0;31.2;47.4;-0.0
129.8;-0.0;31.4;47.4;-0.0
128.3;-0.0;31.6;47.4;-0.0
126.6;-0.0;31.8;47.5;-0.0
124.8;-0.0;31.9;47.5;-0.0
122.9;-0.0;32.0;47.5;-0.0
120.9;-0.0;32.2;47.6;-0.0
118.7;-0.0;32.3;47.6;-0.0
116.6;-0.0;32.4;47.6;-0.0
114.9;-0.0;32.5;47.7;-0.0
113.5;-0.0;32.6;47.7;-0.0
112.6;0.0;32.6;47.7;0.0
112.0;0.0;32.7;47.8;0.0
111.8;0.0;32.8;47.8;0.0
111.8;0.0;32.8;47.8;0.0
111.6;0.0;32.9;47.8;0.0
111.3;0.0;33.0;47.9;0.0
110.9;0.0;33.0;47.9;0.0
110.4;0.0;33.1;47.9;0.0
109.7;0.0;33.1;48.0;0.0
109.1;0.0;33.2;48.0;0.0
108.5;0.0;33.3;48.0;0.0
108.0;-0.0;33.4;48.1;-0.0
107.6;-0.0;33.4;48.1;-0.0
107.3;-0.0;33.5;48.1;-0.0
107.0;-0.0;33.6;48.2;-0.0
106.7;-0.0;33.7;48.2;-0.0
106.1;-0.0;33.9;48.2;-0.0
105.4;-0.0;34.0;48.3;-0.0
104.4;-0.0;34.2;48.3;-0.0
103.1;-0.0;34.3;48.3;-0.0
101.6;-0.0;34.5;48.4;-0.0
100.1;-0.0;34.7;48.4;-0.0
98.7;-0.0;34.9;48.4;-0.0
97.5;0.0;35.2;48.4;0.0
96.3;0.0;35.4;48.5;0.0
95.3;0.0;35.7;48.5;0.0
94.4;0.0;36.1;48.5;0.0
93.6;0.0;36.4;48.6;0.0
92.7;0.0;36.8;48.6;0.0
91.7;0.0;37.2;48.6;0.0
90.7;0.0;37.6;48.7;0.0
89.6;0.0;38.1;48.7;0.0
88.4;0.0;38.6;48.7;0.0
87.2;0.0;39.2;48.8;0.0
86.2;0.0;39.8;48.8;0.0
85.2;0.0;40.5;48.8;0.0
84.3;-0.0;41.2;48.9;-0.0
83.4;-0.0;42.0;48.9;-0.0
82.7;-0.0;42.8;48.9;-0.0
81.9;-0.0;43.6;49.0;-0.0
81.2;-0.0;44.5;49.0;-0.0
80.4;-0.0;45.5;49.0;-0.0
79.6;-0.0;46.4;49.0;-0.0
78.7;-0.0;47.4;49.1;-0.0
77.9;-0.0;48.4;49.1;-0.0
77.1;-0.0;49.5;49.1;-0.0
76.5;-0.0;50.5;49.2;-0.0
76.1;-0.0;51.6;49.2;-0.0
76.0;0.0;52.6;49.2;0.0
76.0;0.0;53.6;49.3;0.0
76.3;0.0;54.6;49.3;0.0
76.6;0.0;55.6;49.3;0.0
76.9;0.0;56.5;49.4;0.0
77.2;0.0;57.4;49.4;0.0
77.4;0.0;58.3;49.4;0.0
77.6;0.0;59.0;49.5;0.0
77.7;0.0;59.7;49.5;0.0
78.1;0.0;60.3;49.5;0.0
78.8;0.0;60.8;49.6;0.0
79.8;0.0;61.2;49.6;0.0
81.2;-0.0;61.5;49.6;-0.0
83.0;-0.0;61.6;49.7;-0.0
85.0;-0.0;61.7;49.7;-0.0
87.3;-0.0;61.6;49.7;-0.0
89.5;-0.0;61.5;49.7;-0.0
91.7;-0.0;61.3;49.8;-0.0
93.9;-0.0;61.0;49.8;-0.0
96.0;-0.0;60.7;49.8;-0.0
98.0;-0.0;60.3;49.9;-0.0
100.1;-0.0;59.9;49.9;-0.0
102.2;-0.0;59.4;49.9;-0.0
104.3;0.0;58.9;50.0;0.0
106.4;0.1;58.4;50.0;0.1
108.5;0.1;57.9;50.0;0.2
110.6;0.2;57.4;50.1;0.3
112.5;0.3;57.0;50.1;0.5
114.2;0.4;56.5;50.1;0.7
115.6;0.5;56.1;50.2;1.0
116.8;0.7;55.7;50.2;1.3
117.7;0.9;55.3;50.2;1.7
118.3;1.1;55.0;50.3;2.1
118.6;1.4;54.8;50.3;2.6
118.6;1.7;54.6;50.3;3.2
118.5;2.1;54.5;50.3;3.9
118.0;2.5;54.5;50.4;4.6
117.3;3.0;54.5;50.4;5.5
116.4;3.6;54.7;50.4;6.4
115.3;4.2;54.8;50.5;7.4
114.0;4.8;55.1;50.5;8.4
112.5;5.4;55.3;50.5;9.5
111.0;6.1;55.7;50.6;10.6
109.3;6.9;56.0;50.6;11.8
107.5;7.6;56.4;50.6;12.9
105.6;8.4;56.8;50.7;14.1
103.7;9.2;57.3;50.7;15.2
101.8;10.0;57.7;50.7;16.4
99.9;10.8;58.2;50.8;17.5
98.0;11.7;58.7;50.8;18.6
96.2;12.5;59.1;50.8;19.7
94.3;13.3;59.6;50.9;20.8
92.5;14.1;60.0;50.9;21.8
90.6;15.0;60.4;50.9;22.8
88.7;15.8;60.8;50.9;23.8
86.9;16.6;61.1;51.0;24.7
85.1;17.4;61.4;51.0;25.6
83.4;18.2;61.6;51.0;26.4
81.8;18.9;61.8;51.1;27.2
80.4;19.7;61.9;51.1;27.9
79.0;20.4;61.9;51.1;28.6
77.9;21.1;61.8;51.2;29.3
76.8;21.7;61.7;51.2;29.8
75.9;22.3;61.5;51.2;30.4
75.0;23.0;61.3;51.3;30.8
74.4;23.5;61.0;51.3;31.3
73.8;24.1;60.7;51.3;31.7
73.3;24.6;60.4;51.4;32.0
72.9;25.1;60.1;51.4;32.3
72.6;25.6;59.7;51.4;32.6
72.4;26.0;59.3;51.5;32.8
