1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
44.9;-0.0;130.0;34.1;-0.0
44.0;-0.0;130.0;34.0;-0.0
42.8;-0.0;130.0;34.0;-0.0
41.6;-0.0;130.0;34.0;-0.0
40.1;-0.0;130.0;34.0;-0.0
38.5;-0.0;130.0;34.0;-0.0
36.8;-0.0;130.0;34.0;-0.0
34.9;-0.0;130.0;34.0;-0.0
32.9;-0.0;130.0;34.0;-0.0
31.0;-0.0;130.0;34.0;-0.0
29.4;-0.0;130.0;34.0;-0.0
28.2;-0.0;130.0;34.0;-0.0
27.4;0.0;130.0;34.0;0.0
26.9;0.0;130.0;34.0;0.0
26.9;0.0;130.0;34.0;0.0
26.9;0.0;130.0;33.9;0.0
26.8;0.0;130.0;33.9;0.0
26.6;0.0;130.0;33.9;0.0
26.3;0.0;130.0;33.9;0.0
25.9;0.0;130.0;33.9;0.0
25.4;0.0;130.0;33.9;0.0
24.9;0.0;130.0;33.9;0.0
24.4;0.0;130.0;33.9;0.0
24.0;-0.0;130.0;33.9;-0.0
23.7;-0.0;130.0;33.9;-0.0
23.6;-0.0;130.0;33.9;-0.0
23.4;-0.0;130.0;33.9;-0.0
23.3;-0.0;130.0;33.9;-0.0
22.9;-0.0;130.0;33.9;-0.0
22.3;-0.0;130.0;33.8;-0.0
21.5;-0.0;130.0;33.8;-0.0
20.4;-0.0;130.0;33.8;-0.0
19.2;-0.0;130.0;33.8;-0.0
17.9;-0.0;130.0;33.8;-0.0
16.8;-0.0;130.0;33.8;-0.0
15.8;0.0;130.0;33.8;0.0
15.0;0.0;130.0;33.8;0.0
14.3;0.0;130.0;33.8;0.0
13.8;0.0;130.0;33.8;0.0
13.3;0.0;130.0;33.8;0.0
12.9;0.0;130.0;33.8;0.0
12.3;0.0;130.0;33.8;0.0
11.8;0.0;130.0;33.8;0.0
11.2;0.0;130.0;33.7;0.0
10.6;0.0;130.0;33.7;0.0
10.1;0.0;130.0;33.7;0.0
9.7;0.0;130.0;33.7;0.0
9.4;0.0;130.0;33.7;0.0
9.3;-0.0;130.0;33.7;-0.0
9.2;-0.0;130.0;33.7;-0.0
9.3;-0.0;130.0;33.7;-0.0
9.5;-0.0;130.0;33.7;-0.0
9.7;-0.0;130.0;33.7;-0.0
9.8;-0.0;130.0;33.7;-0.0
10.0;-0.0;130.0;33.7;-0.0
10.2;-0.0;130.0;33.7;-0.0
10.4;-0.0;130.0;33.7;-0.0
10.7;-0.0;130.0;33.6;-0.0
11.2;-0.0;130.0;33.6;-0.0
11.9;-0.0;130.0;33.6;-0.0
12.8;0.0;130.0;33.6;0.0
13.9;0.0;130.0;33.6;0.0
15.2;0.0;130.0;33.6;0.0
16.5;0.0;130.0;33.6;0.0
17.8;0.0;130.0;33.6;0.0
19.0;0.0;130.0;33.6;0.0
20.1;0.0;130.0;33.6;0.0
21.0;0.0;130.0;33.6;0.0
21.9;0.0;130.0;33.6;0.0
22.9;0.0;130.0;33.6;0.0
24.1;0.0;130.0;33.6;0.0
25.6;0.0;130.0;33.5;0.0
27.3;-0.0;130.0;33.5;-0.0
29.2;-0.0;130.0;33.5;-0.0
31.4;-0.0;130.0;33.5;-0.0
33.6;-0.0;130.0;33.5;-0.0
35.7;-0.0;130.0;33.5;-0.0
37.7;-0.0;130.0;33.5;-0.0
39.6;-0.0;130.0;33.5;-0.0
41.4;-0.0;130.0;33.5;-0.0
43.1;-0.0;130.0;33.5;-0.0
44.8;-0.0;130.0;33.5;-0.0
46.5;-0.0;130.0;33.5;-0.0
48.1;0.0;130.0;33.5;0.0
49.8;0.1;130.0;33.4;0.1
51.4;0.1;130.0;33.4;0.1
53.0;0.2;130.0;33.4;0.2
54.6;0.3;130.0;33.4;0.3
55.9;0.5;130.0;33.4;0.5
57.0;0.6;130.0;33.4;0.6
57.9;0.8;130.0;33.4;0.8
58.6;1.1;130.0;33.4;1.0
59.0;1.4;130.0;33.4;1.3
59.3;1.7;130.0;33.4;1.6
59.4;2.0;130.0;33.4;2.0
59.4;2.4;130.0;33.4;2.4
59.2;2.9;130.0;33.4;2.9
58.9;3.4;130.0;33.4;3.4
58.5;3.9;130.0;33.3;4.0
58.0;4.5;130.0;33.3;4.6
57.3;5.1;130.0;33.3;5.2
56.7;5.7;130.0;33.3;5.9
55.9;6.4;130.0;33.3;6.6
55.2;7.0;130.0;33.3;7.3
54.4;7.6;130.0;33.3;8.0
53.5;8.2;130.0;33.3;8.8
52.7;8.9;130.0;33.3;9.6
51.9;9.5;130.0;33.3;10.3
