1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
112.6;0.0;44.9;53.4;0.0
113.2;-0.0;44.8;53.3;-0.0
113.3;-0.0;46.7;54.2;-0.0
109.8;-0.0;47.3;53.6;-0.0
108.9;-0.0;46.8;53.6;-0.0
105.8;-0.0;47.8;52.6;-0.0
100.8;-0.0;48.7;53.4;-0.0
100.8;-0.0;49.6;53.3;-0.0
97.9;-0.0;49.9;52.9;-0.0
96.8;-0.0;49.4;52.9;-0.0
94.1;-0.0;50.1;53.5;-0.0
92.5;-0.0;51.1;53.5;-0.0
90.0;-0.0;51.8;53.4;-0.0
89.1;0.0;51.6;52.9;0.0
88.3;0.0;52.2;53.2;0.0
88.8;0.0;52.5;54.0;0.0
85.9;0.0;53.2;53.4;0.0
86.0;0.0;52.9;53.0;0.0
86.6;0.0;53.9;53.6;0.0
87.5;0.0;53.5;53.0;0.0
84.6;0.0;53.7;53.7;0.0
86.8;0.0;53.6;53.8;0.0
85.6;0.0;53.7;53.7;0.0
84.0;0.0;53.1;52.5;0.0
82.7;-0.0;54.0;52.7;-0.0
82.0;-0.0;53.9;54.4;-0.0
82.5;-0.0;54.1;53.0;-0.0
84.0;-0.0;52.9;53.8;-0.0
83.9;-0.0;53.3;52.7;-0.0
81.6;-0.0;53.3;53.4;-0.0
82.2;-0.0;54.7;53.5;-0.0
82.8;-0.0;52.9;52.7;-0.0
80.5;-0.0;53.4;53.6;-0.0
79.5;-0.0;52.8;53.3;-0.0
76.5;-0.0;52.8;52.9;-0.0
78.0;-0.0;52.9;52.7;-0.0
77.1;0.0;52.4;52.9;0.0
76.4;0.0;52.1;53.6;0.0
76.3;0.0;52.7;51.9;0.0
75.5;0.0;51.6;53.5;0.0
75.5;0.0;51.8;53.1;0.0
74.5;0.0;50.5;53.1;0.0
74.2;0.0;51.1;51.5;0.0
73.9;0.0;50.1;52.9;0.0
73.5;0.0;51.1;52.8;0.0
73.8;0.0;50.5;51.8;0.0
74.9;0.0;49.2;52.3;0.0
74.1;0.0;49.6;53.1;0.0
73.4;0.0;49.3;52.9;0.0
74.0;-0.0;49.2;52.8;-0.0
73.6;-0.0;48.7;52.6;-0.0
73.7;-0.0;47.7;52.0;-0.0
75.4;-0.0;48.0;52.6;-0.0
76.8;-0.0;47.2;52.4;-0.0
76.8;-0.0;46.6;53.5;-0.0
77.4;-0.0;46.4;53.5;-0.0
76.5;-0.0;46.2;51.8;-0.0
76.6;-0.0;46.7;53.0;-0.0
78.4;-0.0;45.8;51.9;-0.0
79.2;-0.0;44.7;52.1;-0.0
78.6;-0.0;45.2;52.5;-0.0
82.8;0.0;45.1;52.5;0.0
82.3;0.0;44.6;52.5;0.0
84.6;0.0;44.3;52.6;0.0
85.6;0.0;45.2;51.4;0.0
86.8;0.0;43.7;52.5;0.0
88.3;0.0;44.0;52.0;0.0
89.8;0.0;44.2;52.1;0.0
89.2;0.0;44.0;52.1;0.0
92.7;0.0;44.4;52.1;0.0
92.5;0.0;45.3;52.4;0.0
92.2;0.0;45.1;52.2;0.0
94.3;0.0;45.7;51.3;0.0
95.3;-0.0;45.2;51.8;-0.0
99.0;-0.0;45.7;52.8;-0.0
98.2;-0.0;45.7;51.6;-0.0
100.7;-0.0;47.0;51.9;-0.0
103.4;-0.0;47.3;52.8;-0.0
103.5;-0.0;47.2;51.7;-0.0
105.8;-0.0;48.1;52.4;-0.0
106.6;-0.0;48.5;53.1;-0.0
108.1;-0.0;49.1;51.9;-0.0
111.2;-0.0;49.9;52.1;-0.0
108.6;-0.0;51.4;52.7;-0.0
112.0;0.0;51.5;52.3;0.0
112.4;0.1;51.5;52.3;0.1
113.0;0.1;52.0;51.9;0.2
113.3;0.2;52.9;52.5;0.3
114.4;0.3;53.2;52.1;0.4
115.6;0.5;54.4;52.7;0.6
117.1;0.7;55.0;52.2;0.8
114.1;0.9;55.7;53.1;1.1
115.9;1.1;56.3;51.7;1.4
116.4;1.4;56.8;53.6;1.8
116.9;1.7;57.0;51.5;2.2
116.1;2.2;57.1;52.3;2.9
115.6;2.6;57.7;52.3;3.3
112.4;3.1;57.8;52.6;4.0
113.9;3.7;57.9;50.2;4.7
112.6;4.4;57.6;51.3;5.7
109.9;4.9;58.8;51.2;6.6
110.9;5.7;58.5;52.3;7.6
108.5;6.5;57.9;51.3;8.4
107.0;7.1;58.3;52.2;9.5
106.4;8.0;57.6;51.3;10.7
106.2;9.0;56.8;52.5;11.7
104.0;9.6;58.5;51.6;12.8
103.1;10.7;57.1;51.8;13.9
102.6;11.4;56.4;52.5;14.7
101.4;11.9;56.2;52.0;16.3
100.4;13.1;56.2;51.8;17.2
98.4;13.8;56.6;51.2;18.0
97.5;14.6;55.5;51.9;19.5
97.8;15.5;55.7;51.4;20.1
96.3;16.0;54.5;51.2;21.7
97.2;16.9;55.4;52.2;22.5
94.3;17.3;54.6;52.6;23.6
93.0;18.0;54.4;51.8;24.0
91.3;19.0;55.2;51.3;25.1
91.8;19.2;54.7;51.6;25.6
89.5;19.7;54.5;51.8;26.5
88.2;20.4;54.9;52.4;27.3
88.3;20.9;54.4;50.9;28.1
85.3;21.3;54.2;52.7;28.4
86.1;21.8;54.5;51.4;29.2
86.3;22.2;54.3;52.2;29.5
84.9;22.3;55.1;51.7;30.2
85.0;22.6;55.0;52.5;30.7
80.8;23.4;54.5;51.5;30.9
82.4;23.3;55.3;52.2;30.9
80.1;24.5;55.5;51.8;32.1
80.6;24.4;55.0;51.8;31.3
80.4;24.1;56.2;51.6;32.1
81.7;24.2;55.7;51.3;32.4
78.0;24.4;56.0;51.3;32.5
79.4;24.5;55.8;51.5;32.0
79.7;25.2;55.7;51.9;32.5
79.0;24.3;55.6;51.0;32.2
80.0;24.5;55.9;52.9;32.6
79.5;25.2;55.4;51.9;32.6
81.2;23.9;56.0;51.9;31.6
83.5;24.4;55.6;52.1;31.6
84.1;23.7;55.3;51.7;32.4
84.0;23.8;55.4;52.3;31.7
84.4;23.9;54.5;51.5;30.8
86.3;23.2;53.4;51.1;31.3
87.4;23.2;54.1;51.0;30.5
87.5;22.8;53.3;52.3;30.3
89.4;22.4;52.4;51.2;29.6
89.1;21.7;52.7;52.5;29.5
91.8;21.6;51.6;51.7;28.5
95.0;21.0;49.8;50.7;28.2
95.6;20.5;50.9;51.3;27.7
99.0;20.5;49.1;51.2;27.1
98.7;19.5;49.0;51.3;26.6
102.4;19.2;47.7;51.2;25.6
104.4;18.5;47.9;51.7;24.9
104.7;18.3;46.8;51.7;24.4
107.4;17.3;45.8;52.1;23.4
108.2;17.0;46.7;51.3;23.2
