1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
46.9;0.0;127.8;43.4;0.0
45.5;-0.0;125.8;43.4;-0.0
43.9;-0.0;127.1;43.8;-0.0
42.4;-0.0;126.8;43.6;-0.0
40.6;-0.0;127.6;43.6;-0.0
37.8;-0.0;129.8;44.0;-0.0
36.4;-0.0;127.9;43.4;-0.0
34.0;-0.0;131.9;43.7;-0.0
31.6;-0.0;128.4;43.8;-0.0
29.4;-0.0;128.2;43.9;-0.0
27.5;-0.0;128.7;43.5;-0.0
25.7;-0.0;129.9;43.4;-0.0
25.1;-0.0;129.4;43.2;-0.0
24.9;0.0;130.1;43.2;0.0
24.1;0.0;126.8;43.1;0.0
24.3;0.0;127.0;43.3;0.0
25.1;0.0;129.4;43.7;0.0
25.8;0.0;126.7;43.9;0.0
26.2;0.0;125.7;43.6;0.0
25.9;0.0;127.1;43.9;0.0
26.1;0.0;124.7;43.5;0.0
26.5;0.0;124.7;43.8;0.0
26.5;0.0;122.7;44.2;0.0
26.3;0.0;123.9;43.8;0.0
27.0;-0.0;121.2;44.1;-0.0
27.5;-0.0;123.0;44.2;-0.0
28.0;-0.0;120.9;43.4;-0.0
28.3;-0.0;120.8;44.1;-0.0
29.5;-0.0;119.1;43.6;-0.0
29.3;-0.0;119.4;43.3;-0.0
30.0;-0.0;117.3;44.1;-0.0
29.4;-0.0;116.4;43.2;-0.0
28.8;-0.0;115.3;44.5;-0.0
28.3;-0.0;116.9;43.9;-0.0
27.0;-0.0;116.1;43.5;-0.0
26.8;-0.0;114.9;44.0;-0.0
26.8;0.0;113.4;43.8;0.0
25.8;0.0;112.3;43.1;0.0
26.0;0.0;112.2;43.3;0.0
25.3;0.0;115.2;43.9;0.0
25.7;0.0;111.7;44.1;0.0
25.5;0.0;114.0;44.3;0.0
24.7;0.0;110.3;44.1;0.0
24.2;0.0;111.2;43.4;0.0
24.6;0.0;111.0;43.6;0.0
23.7;0.0;112.2;43.2;0.0
23.4;0.0;112.0;43.8;0.0
22.6;0.0;111.2;44.5;0.0
22.0;0.0;113.9;44.2;0.0
