1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
71.3;-0.0;15.0;131.0;-0.0
70.0;-0.0;15.3;131.0;-0.0
68.5;-0.0;15.5;131.0;-0.0
66.9;-0.0;15.8;131.0;-0.0
65.2;-0.0;16.0;131.0;-0.0
63.3;-0.0;16.2;131.0;-0.0
61.4;-0.0;16.4;131.0;-0.0
59.2;-0.0;16.5;131.0;-0.0
57.0;-0.0;16.6;131.0;-0.0
54.9;-0.0;16.7;131.0;-0.0
53.2;-0.0;16.8;131.0;-0.0
51.9;-0.0;16.9;131.0;-0.0
51.0;0.0;16.9;131.0;0.0
50.5;0.0;16.9;131.0;0.0
50.4;0.0;16.9;131.0;0.0
50.4;0.0;16.9;131.0;0.0
50.4;0.0;16.9;131.0;0.0
50.2;0.0;16.8;131.0;0.0
49.9;0.0;16.7;131.1;0.0
49.6;0.0;16.7;131.1;0.0
49.1;0.0;16.6;131.1;0.0
48.6;0.0;16.5;131.1;0.0
48.2;0.0;16.4;131.1;0.0
47.9;-0.0;16.3;131.1;-0.0
47.7;-0.0;16.2;131.1;-0.0
47.6;-0.0;16.1;131.1;-0.0
47.6;-0.0;16.0;131.1;-0.0
47.5;-0.0;15.9;131.1;-0.0
47.2;-0.0;15.8;131.1;-0.0
46.6;-0.0;15.7;131.1;-0.0
45.9;-0.0;15.6;131.1;-0.0
44.9;-0.0;15.5;131.1;-0.0
43.7;-0.0;15.4;131.1;-0.0
42.4;-0.0;15.3;131.1;-0.0
41.3;-0.0;15.3;131.1;-0.0
40.3;0.0;15.2;131.1;0.0
39.5;0.0;15.2;131.1;0.0
38.8;0.0;15.1;131.1;0.0
38.3;0.0;15.1;131.1;0.0
37.8;0.0;15.1;131.1;0.0
37.3;0.0;15.1;131.1;0.0
36.7;0.0;15.1;131.1;0.0
36.1;0.0;15.2;131.1;0.0
35.5;0.0;15.2;131.1;0.0
34.7;0.0;15.3;131.1;0.0
34.1;0.0;15.4;131.1;0.0
33.5;0.0;15.5;131.1;0.0
33.0;0.0;15.7;131.1;0.0
32.7;-0.0;15.9;131.1;-0.0
32.4;-0.0;16.1;131.1;-0.0
32.3;-0.0;16.3;131.2;-0.0
32.2;-0.0;16.6;131.2;-0.0
32.1;-0.0;16.9;131.2;-0.0
31.9;-0.0;17.2;131.2;-0.0
31.8;-0.0;17.5;131.2;-0.0
31.6;-0.0;17.8;131.2;-0.0
31.5;-0.0;18.2;131.2;-0.0
31.4;-0.0;18.5;131.2;-0.0
31.6;-0.0;18.9;131.2;-0.0
31.9;-0.0;19.3;131.2;-0.0
32.5;0.0;19.6;131.2;0.0
33.2;0.0;20.0;131.2;0.0
34.2;0.0;20.4;131.2;0.0
35.2;0.0;20.8;131.2;0.0
36.2;0.0;21.1;131.2;0.0
37.0;0.0;21.4;131.2;0.0
37.8;0.0;21.8;131.2;0.0
38.5;0.0;22.1;131.2;0.0
39.2;0.0;22.3;131.2;0.0
40.0;0.0;22.6;131.2;0.0
41.0;0.0;22.8;131.2;0.0
42.4;0.0;22.9;131.2;0.0
44.0;-0.0;23.0;131.2;-0.0
45.9;-0.0;23.1;131.2;-0.0
48.1;-0.0;23.1;131.2;-0.0
50.4;-0.0;23.1;131.2;-0.0
52.7;-0.0;23.0;131.2;-0.0
54.8;-0.0;22.9;131.2;-0.0
56.9;-0.0;22.8;131.2;-0.0
58.9;-0.0;22.7;131.2;-0.0
60.9;-0.0;22.5;131.2;-0.0
62.8;-0.0;22.3;131.3;-0.0
64.7;-0.0;22.1;131.3;-0.0
66.7;0.0;21.9;131.3;0.0
68.6;0.1;21.6;131.3;0.1
70.5;0.1;21.4;131.3;0.2
72.5;0.2;21.2;131.3;0.3
74.3;0.2;20.9;131.3;0.4
75.9;0.3;20.7;131.3;0.6
77.3;0.5;20.4;131.3;0.8
78.5;0.6;20.2;131.3;1.0
79.4;0.8;20.0;131.3;1.3
80.1;1.0;19.8;131.3;1.6
80.6;1.2;19.6;131.3;2.0
80.9;1.5;19.4;131.3;2.5
81.0;1.8;19.2;131.3;3.0
81.0;2.1;19.1;131.3;3.6
80.8;2.5;19.0;131.3;4.2
80.5;2.9;18.9;131.3;5.0
80.1;3.4;18.8;131.3;5.7
79.6;3.8;18.7;131.3;6.5
78.9;4.3;18.6;131.3;7.3
78.3;4.8;18.6;131.3;8.2
77.5;5.2;18.6;131.3;9.1
76.7;5.7;18.5;131.3;10.0
75.9;6.2;18.5;131.3;10.9
75.2;6.6;18.5;131.3;11.8
74.4;7.0;18.5;131.3;12.7
73.6;7.5;18.5;131.3;13.6
72.9;7.9;18.5;131.3;14.4
72.2;8.2;18.6;131.3;15.3
71.5;8.6;18.6;131.3;16.1
