1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
113.7;-0.0;8.8;94.3;-0.0
112.6;-0.0;8.8;94.3;-0.0
111.4;-0.0;8.8;94.3;-0.0
110.1;-0.0;8.7;94.4;-0.0
108.6;-0.0;8.7;94.4;-0.0
107.0;-0.0;8.7;94.4;-0.0
105.2;-0.0;8.7;94.4;-0.0
103.2;-0.0;8.7;94.4;-0.0
101.1;-0.0;8.6;94.4;-0.0
99.1;-0.0;8.6;94.5;-0.0
97.5;-0.0;8.6;94.5;-0.0
96.2;-0.0;8.5;94.5;-0.0
95.4;0.0;8.5;94.5;0.0
94.9;0.0;8.5;94.5;0.0
94.9;0.0;8.4;94.6;0.0
94.9;0.0;8.4;94.6;0.0
94.9;0.0;8.3;94.6;0.0
94.7;0.0;8.3;94.6;0.0
94.4;0.0;8.3;94.6;0.0
94.0;0.0;8.2;94.6;0.0
93.5;0.0;8.2;94.7;0.0
92.9;0.0;8.1;94.7;0.0
92.5;0.0;8.0;94.7;0.0
92.1;-0.0;8.0;94.7;-0.0
91.9;-0.0;7.9;94.7;-0.0
91.7;-0.0;7.9;94.7;-0.0
91.6;-0.0;7.8;94.8;-0.0
91.5;-0.0;7.8;94.8;-0.0
91.1;-0.0;7.7;94.8;-0.0
90.5;-0.0;7.6;94.8;-0.0
89.7;-0.0;7.6;94.8;-0.0
88.7;-0.0;7.5;94.8;-0.0
87.4;-0.0;7.4;94.9;-0.0
86.1;-0.0;7.4;94.9;-0.0
85.0;-0.0;7.3;94.9;-0.0
84.0;0.0;7.2;94.9;0.0
83.2;0.0;7.2;94.9;0.0
82.6;0.0;7.1;94.9;0.0
82.1;0.0;7.0;95.0;0.0
81.6;0.0;7.0;95.0;0.0
81.2;0.0;6.9;95.0;0.0
80.7;0.0;6.8;95.0;0.0
80.2;0.0;6.8;95.0;0.0
79.6;0.0;6.7;95.0;0.0
79.0;0.0;6.6;95.1;0.0
78.5;0.0;6.6;95.1;0.0
78.1;0.0;6.5;95.1;0.0
77.9;0.0;6.4;95.1;0.0
77.7;-0.0;6.4;95.1;-0.0
77.7;-0.0;6.3;95.1;-0.0
77.9;-0.0;6.3;95.2;-0.0
78.1;-0.0;6.2;95.2;-0.0
78.3;-0.0;6.1;95.2;-0.0
78.5;-0.0;6.1;95.2;-0.0
78.7;-0.0;6.0;95.2;-0.0
78.9;-0.0;6.0;95.3;-0.0
79.2;-0.0;5.9;95.3;-0.0
79.5;-0.0;5.9;95.3;-0.0
80.0;-0.0;5.8;95.3;-0.0
80.8;-0.0;5.8;95.3;-0.0
81.7;0.0;5.8;95.3;0.0
82.9;0.0;5.7;95.4;0.0
84.2;0.0;5.7;95.4;0.0
85.6;0.0;5.7;95.4;0.0
86.9;0.0;5.7;95.4;0.0
88.1;0.0;5.6;95.4;0.0
89.2;0.0;5.6;95.4;0.0
90.2;0.0;5.6;95.5;0.0
91.1;0.0;5.7;95.5;0.0
92.0;0.0;5.7;95.5;0.0
93.3;0.0;5.7;95.5;0.0
94.7;0.0;5.7;95.5;0.0
96.4;-0.0;5.8;95.5;-0.0
98.3;-0.0;5.8;95.6;-0.0
100.5;-0.0;5.9;95.6;-0.0
102.7;-0.0;5.9;95.6;-0.0
104.8;-0.0;6.0;95.6;-0.0
106.8;-0.0;6.1;95.6;-0.0
108.6;-0.0;6.1;95.6;-0.0
110.4;-0.0;6.2;95.7;-0.0
112.0;-0.0;6.3;95.7;-0.0
113.6;-0.0;6.4;95.7;-0.0
115.3;-0.0;6.5;95.7;-0.0
116.9;0.0;6.6;95.7;0.0
118.5;0.1;6.7;95.7;0.1
120.0;0.2;6.7;95.8;0.2
121.6;0.3;6.8;95.8;0.3
123.0;0.4;6.9;95.8;0.4
124.3;0.5;7.0;95.8;0.5
125.3;0.7;7.1;95.8;0.7
126.0;1.0;7.1;95.8;0.9
126.6;1.2;7.2;95.9;1.2
126.9;1.6;7.2;95.9;1.5
127.0;1.9;7.3;95.9;1.9
127.0;2.4;7.3;95.9;2.3
126.8;2.9;7.3;95.9;2.8
126.5;3.4;7.3;96.0;3.3
126.0;4.0;7.3;96.0;3.9
125.4;4.6;7.3;96.0;4.6
124.7;5.3;7.3;96.0;5.2
124.0;6.0;7.3;96.0;6.0
123.2;6.7;7.2;96.0;6.7
122.3;7.5;7.2;96.1;7.5
121.5;8.2;7.1;96.1;8.2
120.6;8.9;7.0;96.1;9.0
119.7;9.6;6.9;96.1;9.8
118.9;10.3;6.9;96.1;10.6
118.1;10.9;6.8;96.1;11.3
117.4;11.6;6.7;96.2;12.0
116.8;12.1;6.6;96.2;12.7
116.2;12.7;6.5;96.2;13.4
115.6;13.2;6.4;96.2;14.1
115.1;13.6;6.3;96.2;14.7
114.5;14.1;6.2;96.2;15.3
114.0;14.4;6.1;96.3;15.9
113.5;14.8;6.0;96.3;16.4
113.0;15.1;5.9;96.3;16.9
112.5;15.3;5.8;96.3;17.4
112.1;15.5;5.8;96.3;17.8
111.8;15.7;5.7;96.3;18.2
111.5;15.8;5.6;96.4;18.5
111.3;15.9;5.5;96.4;18.8
111.1;15.9;5.4;96.4;19.1
111.0;16.0;5.4;96.4;19.3
110.9;15.9;5.3;96.4;19.5
110.9;15.9;5.2;96.4;19.7
110.9;15.9;5.2;96.5;19.9
111.0;15.8;5.1;96.5;20.0
111.1;15.7;5.1;96.5;20.1
111.3;15.6;5.0;96.5;20.2
111.5;15.5;5.0;96.5;20.2
111.7;15.4;4.9;96.5;20.3
112.0;15.2;4.9;96.6;20.3
112.3;15.1;4.9;96.6;20.3
112.6;15.0;4.9;96.6;20.3
112.9;14.8;4.8;96.6;20.2
113.3;14.7;4.8;96.6;20.2
113.7;14.6;4.8;96.7;20.1
114.2;14.5;4.8;96.7;20.1
114.8;14.4;4.8;96.7;20.0
115.4;14.3;4.9;96.7;19.9
115.9;14.2;4.9;96.7;19.7
116.3;14.1;4.9;96.7;19.6
116.6;14.0;5.0;96.8;19.4
116.7;13.9;5.0;96.8;19.3
116.6;13.9;5.1;96.8;19.1
116.4;13.8;5.1;96.8;18.9
116.1;13.8;5.2;96.8;18.7
116.1;13.8;5.3;96.8;18.5
116.2;13.7;5.3;96.9;18.2
116.5;13.7;5.4;96.9;18.0
116.9;13.7;5.5;96.9;17.7
117.5;13.7;5.6;96.9;17.5
118.1;13.6;5.7;96.9;17.2
118.4;13.6;5.8;96.9;16.9
118.5;13.6;5.9;97.0;16.6
118.4;13.6;6.0;97.0;16.3
118.1;13.5;6.1;97.0;16.0
117.5;13.4;6.2;97.0;15.7
116.9;13.4;6.3;97.0;15.4
116.5;13.3;6.4;97.0;15.0
116.2;13.2;6.4;97.1;14.7
116.0;13.0;6.5;97.1;14.3
116.0;12.9;6.6;97.1;13.9
116.2;12.7;6.6;97.1;13.5
116.5;12.5;6.7;97.1;13.1
116.9;12.3;6.7;97.1;12.7
117.3;12.0;6.7;97.2;12.3
117.9;11.7;6.7;97.2;11.8
118.6;11.4;6.7;97.2;11.4
119.4;11.0;6.7;97.2;10.9
120.1;10.6;6.6;97.2;10.4
120.8;10.2;6.6;97.2;9.9
121.3;9.7;6.6;97.3;9.4
121.7;9.2;6.5;97.3;8.8
121.9;8.7;6.4;97.3;8.3
122.1;8.2;6.4;97.3;7.8
122.2;7.7;6.3;97.3;7.2
122.5;7.1;6.2;97.4;6.7
122.9;6.5;6.1;97.4;6.1
123.4;6.0;6.0;97.4;5.6
124.1;5.4;6.0;97.4;5.1
124.9;4.9;5.9;97.4;4.6
125.7;4.3;5.8;97.4;4.1
126.4;3.8;5.7;97.5;3.6
127.1;3.3;5.7;97.5;3.1
127.7;2.8;5.6;97.5;2.6
128.1;2.3;5.6;97.5;2.2
128.5;1.9;5.5;97.5;1.8
128.8;1.5;5.5;97.5;1.4
129.0;1.1;5.4;97.6;1.1
129.2;0.8;5.4;97.6;0.8
129.3;0.6;5.4;97.6;0.6
129.3;0.4;5.4;97.6;0.4
129.2;0.2;5.4;97.6;0.2
129.1;0.1;5.4;97.6;0.1
129.0;-0.0;5.4;97.7;-0.0
128.7;-0.0;5.4;97.7;-0.0
128.4;-0.0;5.5;97.7;-0.0
128.1;-0.0;5.5;97.7;-0.0
127.8;-0.0;5.5;97.7;-0.0
127.6;-0.0;5.6;97.7;-0.0
127.5;-0.0;5.6;97.8;-0.0
127.4;0.0;5.7;97.8;0.0
127.3;0.0;5.7;97.8;0.0
127.3;0.0;5.8;97.8;0.1
127.4;0.1;5.8;97.8;0.1
127.6;0.1;5.9;97.8;0.1
