1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
34.9;-0.0;130.0;49.5;-0.0
33.9;-0.0;130.0;49.5;-0.0
32.8;-0.0;130.0;49.5;-0.0
33.2;-0.0;128.3;49.5;-0.0
33.2;-0.0;126.8;49.4;-0.0
33.0;-0.0;125.4;49.4;-0.0
32.4;-0.0;124.2;49.4;-0.0
31.6;-0.0;123.2;49.4;-0.0
30.4;-0.0;122.2;49.4;-0.0
29.2;-0.0;121.4;49.4;-0.0
28.4;-0.0;120.7;49.4;-0.0
27.7;-0.0;120.1;49.3;-0.0
27.4;0.0;119.6;49.3;0.0
27.3;0.0;119.2;49.3;0.0
27.5;0.0;118.9;49.3;0.0
27.8;0.0;118.7;49.3;0.0
27.8;0.0;118.6;49.3;0.0
27.7;0.0;118.5;49.3;0.0
27.4;0.0;118.5;49.3;0.0
26.9;0.0;118.6;49.2;0.0
26.3;0.0;118.7;49.2;0.0
25.5;0.0;118.9;49.2;0.0
24.9;0.0;119.1;49.2;0.0
24.2;-0.0;119.4;49.2;-0.0
23.6;-0.0;119.7;49.2;-0.0
23.1;-0.0;120.0;49.2;-0.0
22.6;-0.0;120.4;49.2;-0.0
22.0;-0.0;120.8;49.2;-0.0
21.2;-0.0;121.2;49.1;-0.0
20.2;-0.0;121.6;49.1;-0.0
18.9;-0.0;122.1;49.1;-0.0
17.4;-0.0;122.5;49.1;-0.0
15.7;-0.0;123.0;49.1;-0.0
13.9;-0.0;123.4;49.1;-0.0
12.4;-0.0;123.8;49.1;-0.0
10.9;0.0;124.2;49.1;0.0
9.7;0.0;124.6;49.1;0.0
8.6;0.0;125.0;49.1;0.0
7.8;0.0;125.3;49.1;0.0
7.0;0.0;125.6;49.1;0.0
6.2;0.0;125.9;49.1;0.0
5.5;0.0;126.1;49.1;0.0
4.8;0.0;126.2;49.1;0.0
4.1;0.0;126.3;49.1;0.0
3.5;0.0;126.3;49.1;0.0
3.0;0.0;126.3;49.1;0.0
2.7;0.0;126.1;49.1;0.0
2.6;0.0;125.9;49.1;0.0
2.7;-0.0;125.6;49.1;-0.0
3.0;-0.0;125.3;49.1;-0.0
3.6;-0.0;124.8;49.1;-0.0
4.2;-0.0;124.3;49.1;-0.0
5.0;-0.0;123.7;49.1;-0.0
5.8;-0.0;123.1;49.1;-0.0
6.7;-0.0;122.4;49.1;-0.0
7.6;-0.0;121.7;49.1;-0.0
8.5;-0.0;120.9;49.1;-0.0
9.6;-0.0;120.1;49.1;-0.0
10.9;-0.0;119.3;49.1;-0.0
12.5;-0.0;118.5;49.1;-0.0
14.3;0.0;117.6;49.1;0.0
16.3;0.0;116.7;49.1;0.0
18.4;0.0;115.8;49.1;0.0
20.7;0.0;115.0;49.1;0.0
22.8;0.0;114.1;49.1;0.0
24.9;0.0;113.2;49.1;0.0
26.8;0.0;112.4;49.1;0.0
28.7;0.0;111.6;49.2;0.0
30.4;0.0;110.7;49.2;0.0
32.1;0.0;110.0;49.2;0.0
34.1;0.0;109.2;49.2;0.0
36.3;0.0;108.5;49.2;0.0
38.7;-0.0;107.8;49.2;-0.0
41.3;-0.0;107.2;49.2;-0.0
44.1;-0.0;106.6;49.2;-0.0
46.9;-0.0;106.0;49.2;-0.0
49.6;-0.0;105.5;49.3;-0.0
52.2;-0.0;104.9;49.3;-0.0
54.6;-0.0;104.5;49.3;-0.0
56.9;-0.0;104.0;49.3;-0.0
59.1;-0.0;103.5;49.3;-0.0
61.2;-0.0;103.1;49.3;-0.0
63.3;-0.0;102.7;49.3;-0.0
65.4;0.0;102.3;49.3;0.0
67.4;0.1;101.9;49.3;0.1
69.4;0.1;101.6;49.4;0.2
71.4;0.2;101.2;49.4;0.3
73.3;0.2;100.9;49.4;0.4
75.0;0.3;100.5;49.4;0.6
76.5;0.5;100.2;49.4;0.8
77.7;0.6;99.8;49.4;1.1
78.7;0.8;99.5;49.4;1.4
79.5;1.0;99.2;49.4;1.8
80.1;1.2;98.8;49.4;2.2
80.5;1.4;98.5;49.5;2.7
80.8;1.7;98.2;49.5;3.2
81.0;2.1;97.8;49.5;3.8
81.0;2.5;97.5;49.5;4.5
80.9;2.9;97.1;49.5;5.2
80.7;3.3;96.7;49.5;6.0
80.4;3.8;96.3;49.5;6.8
80.1;4.3;96.0;49.5;7.6
79.7;4.9;95.6;49.5;8.5
79.2;5.4;95.2;49.6;9.3
78.8;6.0;94.8;49.6;10.1
78.3;6.6;94.4;49.6;11.0
77.8;7.3;93.9;49.6;11.8
77.3;7.9;93.5;49.6;12.6
76.9;8.5;93.1;49.6;13.4
76.5;9.2;92.6;49.6;14.1
76.2;9.9;92.2;49.6;14.8
75.8;10.5;91.7;49.6;15.5
75.4;11.2;91.3;49.7;16.1
75.0;11.9;90.8;49.7;16.7
74.6;12.5;90.3;49.7;17.3
74.1;13.2;89.8;49.7;17.8
73.6;13.9;89.3;49.7;18.3
73.2;14.5;88.8;49.7;18.7
72.7;15.2;88.3;49.7;19.2
72.4;15.8;87.8;49.7;19.5
72.0;16.5;87.3;49.7;19.9
71.7;17.1;86.8;49.8;20.2
71.4;17.7;86.2;49.8;20.5
71.2;18.3;85.7;49.8;20.7
71.0;18.9;85.2;49.8;20.9
70.8;19.4;84.7;49.8;21.1
70.7;19.9;84.2;49.8;21.3
70.6;20.5;83.7;49.8;21.4
70.5;21.0;83.2;49.8;21.6
70.5;21.4;82.8;49.8;21.7
70.4;21.9;82.3;49.9;21.8
70.4;22.3;81.9;49.9;21.9
70.4;22.8;81.6;49.9;22.1
70.4;23.2;81.2;49.9;22.2
70.3;23.5;80.9;49.9;22.3
70.3;23.9;80.6;49.9;22.4
70.4;24.2;80.4;49.9;22.5
70.5;24.5;80.2;49.9;22.5
70.6;24.7;80.0;49.9;22.6
70.8;25.0;79.9;50.0;22.7
71.0;25.1;79.8;50.0;22.8
71.1;25.3;79.8;50.0;22.9
71.1;25.4;79.8;50.0;23.0
70.9;25.5;79.9;50.0;23.1
70.6;25.5;80.1;50.0;23.2
70.1;25.5;80.3;50.0;23.2
69.4;25.4;80.5;50.0;23.3
68.8;25.3;80.8;50.0;23.4
68.3;25.1;81.1;50.1;23.4
68.0;24.9;81.5;50.1;23.5
67.9;24.7;81.9;50.1;23.5
68.0;24.5;82.3;50.1;23.5
68.3;24.2;82.7;50.1;23.6
68.6;23.8;83.1;50.1;23.5
68.8;23.5;83.5;50.1;23.5
68.7;23.1;83.9;50.1;23.5
68.5;22.6;84.3;50.1;23.4
68.1;22.2;84.7;50.2;23.3
67.6;21.7;85.0;50.2;23.1
67.0;21.2;85.4;50.2;23.0
66.7;20.6;85.6;50.2;22.7
66.7;20.0;85.9;50.2;22.5
66.8;19.4;86.0;50.2;22.2
67.2;18.8;86.1;50.2;21.9
67.9;18.1;86.2;50.2;21.5
68.8;17.5;86.2;50.2;21.1
69.8;16.8;86.0;50.3;20.6
71.1;16.0;85.8;50.3;20.1
72.5;15.3;85.5;50.3;19.5
74.2;14.5;85.2;50.3;18.8
76.1;13.7;84.7;50.3;18.1
78.0;12.9;84.2;50.3;17.4
79.8;12.1;83.6;50.3;16.6
81.6;11.3;82.9;50.3;15.8
83.3;10.6;82.2;50.3;14.9
85.0;9.8;81.4;50.4;14.0
86.5;9.0;80.6;50.4;13.1
88.0;8.2;79.7;50.4;12.2
89.7;7.5;78.8;50.4;11.3
91.5;6.8;77.9;50.4;10.3
93.5;6.1;77.0;50.4;9.4
95.5;5.4;76.1;50.4;8.5
97.7;4.8;75.1;50.4;7.6
99.8;4.1;74.1;50.4;6.7
101.8;3.6;73.2;50.5;5.8
103.8;3.0;72.2;50.5;5.0
105.6;2.5;71.3;50.5;4.2
107.2;2.1;70.4;50.5;3.5
108.7;1.7;69.4;50.5;2.8
110.1;1.3;68.6;50.5;2.2
111.3;1.0;67.7;50.5;1.7
112.4;0.7;66.9;50.5;1.2
113.4;0.5;66.0;50.5;0.8
114.3;0.3;65.3;50.6;0.5
115.1;0.2;64.5;50.6;0.3
115.7;0.1;63.8;50.6;0.1
116.3;-0.0;63.1;50.6;-0.0
116.7;-0.0;62.5;50.6;-0.0
117.0;-0.0;61.8;50.6;-0.0
117.4;-0.0;61.3;50.6;-0.0
117.8;-0.0;60.7;50.6;-0.0
118.1;-0.0;60.2;50.6;-0.0
118.5;-0.0;59.7;50.7;-0.0
119.0;0.0;59.2;50.7;0.0
119.4;0.0;58.7;50.7;0.0
119.9;0.0;58.3;50.7;0.1
120.4;0.0;57.9;50.7;0.1
