1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
128.8;0.0;29.6;54.6;0.0
130.3;-0.0;29.7;55.2;-0.0
126.3;-0.0;29.8;54.8;-0.0
126.3;-0.0;30.0;53.3;-0.0
123.3;-0.0;30.1;53.9;-0.0
123.8;-0.0;30.1;54.5;-0.0
124.5;-0.0;30.1;54.7;-0.0
119.8;-0.0;30.7;54.0;-0.0
117.6;-0.0;31.9;53.9;-0.0
115.1;-0.0;31.9;54.7;-0.0
111.3;-0.0;32.5;54.7;-0.0
108.8;-0.0;32.9;54.6;-0.0
109.6;-0.0;33.7;54.2;-0.0
105.4;0.0;33.9;53.6;0.0
105.6;0.0;34.5;54.2;0.0
106.7;0.0;35.1;53.9;0.0
105.1;0.0;36.5;54.9;0.0
103.8;0.0;37.4;54.6;0.0
99.6;0.0;37.5;54.0;0.0
102.3;0.0;37.9;54.5;0.0
99.4;0.0;39.1;54.5;0.0
98.7;0.0;40.3;54.5;0.0
97.0;0.0;40.8;54.3;0.0
94.9;0.0;41.9;54.1;0.0
95.2;-0.0;43.0;53.9;-0.0
92.7;-0.0;44.5;54.3;-0.0
89.2;-0.0;44.5;53.3;-0.0
88.7;-0.0;45.4;54.3;-0.0
88.7;-0.0;47.4;53.9;-0.0
88.3;-0.0;47.2;54.9;-0.0
85.0;-0.0;48.3;54.3;-0.0
84.4;-0.0;50.6;53.2;-0.0
82.7;-0.0;51.9;54.2;-0.0
79.6;-0.0;52.9;53.5;-0.0
78.6;-0.0;53.9;54.8;-0.0
74.3;-0.0;54.1;53.5;-0.0
72.0;0.0;55.0;54.5;0.0
71.2;0.0;57.7;54.7;0.0
68.5;0.0;57.3;54.2;0.0
67.5;0.0;58.8;54.2;0.0
66.0;0.0;59.2;54.3;0.0
65.8;0.0;60.7;55.0;0.0
63.2;0.0;60.7;53.9;0.0
63.7;0.0;62.1;54.4;0.0
61.2;0.0;62.0;54.4;0.0
59.6;0.0;64.0;53.5;0.0
60.6;0.0;64.5;53.5;0.0
57.6;0.0;64.5;53.8;0.0
57.4;0.0;63.1;53.7;0.0
56.6;-0.0;65.2;54.2;-0.0
57.6;-0.0;65.2;53.4;-0.0
55.9;-0.0;64.5;54.4;-0.0
56.6;-0.0;65.4;53.8;-0.0
57.8;-0.0;65.2;54.4;-0.0
57.9;-0.0;65.0;53.3;-0.0
56.9;-0.0;65.1;54.3;-0.0
57.2;-0.0;64.1;54.4;-0.0
59.5;-0.0;64.9;53.6;-0.0
59.0;-0.0;63.7;53.3;-0.0
59.6;-0.0;64.5;53.5;-0.0
60.7;-0.0;63.1;54.5;-0.0
63.0;0.0;63.3;53.3;0.0
63.2;0.0;62.2;53.8;0.0
65.1;0.0;62.8;54.1;0.0
66.5;0.0;62.8;53.2;0.0
66.6;0.0;62.5;54.2;0.0
69.5;0.0;62.3;53.6;0.0
70.3;0.0;62.9;54.2;0.0
71.1;0.0;61.4;53.6;0.0
71.6;0.0;62.5;53.7;0.0
73.4;0.0;62.7;54.3;0.0
74.7;0.0;63.3;54.3;0.0
75.2;0.0;62.4;53.6;0.0
75.9;-0.0;64.2;52.9;-0.0
76.9;-0.0;64.3;53.4;-0.0
77.8;-0.0;66.1;54.2;-0.0
80.7;-0.0;67.4;54.7;-0.0
81.4;-0.0;66.2;53.2;-0.0
83.3;-0.0;68.4;53.5;-0.0
83.2;-0.0;68.7;53.3;-0.0
84.2;-0.0;71.1;54.7;-0.0
84.9;-0.0;72.8;53.8;-0.0
84.0;-0.0;73.9;53.8;-0.0
84.8;-0.0;73.8;53.3;-0.0
85.4;0.0;75.3;53.4;0.0
86.5;0.1;76.4;54.5;0.1
86.6;0.1;79.2;54.4;0.2
84.2;0.2;80.2;53.2;0.4
85.2;0.3;82.7;53.2;0.5
84.6;0.4;83.0;54.0;0.7
83.3;0.5;85.2;53.3;1.0
82.1;0.7;87.9;53.3;1.3
80.7;0.9;89.1;54.0;1.7
81.0;1.1;90.2;53.6;2.1
79.0;1.4;93.8;53.4;2.7
77.2;1.8;94.7;52.3;3.3
75.0;2.1;96.0;53.8;4.0
72.1;2.6;96.0;53.7;4.7
71.4;3.0;99.2;53.3;5.6
68.1;3.6;99.9;54.2;6.3
68.0;4.1;102.4;53.6;7.4
65.7;4.7;102.7;53.7;8.2
63.6;5.3;104.0;53.6;9.3
60.5;6.0;105.9;53.2;10.4
59.5;6.7;106.2;53.1;11.2
56.4;7.3;106.4;54.0;12.3
54.5;7.9;109.0;54.0;13.7
53.3;8.6;107.4;53.0;14.5
52.3;9.4;109.0;52.9;15.6
49.8;10.1;108.5;53.8;16.4
48.2;10.7;110.1;53.5;17.3
47.2;11.3;108.6;53.6;18.3
46.4;11.8;111.8;54.0;19.4
45.1;12.3;109.5;53.5;19.8
43.7;13.0;110.1;53.7;21.0
42.9;13.6;112.0;52.9;21.5
42.1;13.9;110.7;53.4;22.3
40.2;14.6;109.7;53.2;23.1
39.4;15.2;110.9;53.9;23.9
39.0;15.6;111.7;51.9;24.1
38.1;15.9;110.7;53.5;24.9
37.2;16.0;112.0;53.7;24.8
37.9;16.5;111.6;53.3;25.2
37.0;16.7;107.8;53.3;26.0
35.9;17.1;108.4;53.4;26.0
36.4;17.4;110.1;53.3;26.5
36.1;18.0;108.5;53.6;26.7
35.6;18.1;109.7;53.9;26.9
36.4;18.1;109.2;54.1;26.9
36.2;18.2;109.7;53.7;26.7
35.8;18.5;108.6;53.0;27.1
36.7;18.3;109.9;53.7;27.4
36.0;18.7;108.7;53.3;27.5
36.2;18.3;109.8;53.0;27.3
36.5;18.8;110.0;53.4;27.1
36.5;18.7;108.5;53.2;28.0
37.6;18.6;106.7;53.1;27.1
37.6;18.9;108.0;53.8;27.1
37.0;18.6;109.4;52.8;27.3
37.5;18.7;106.4;53.0;27.3
37.9;18.8;111.4;53.3;26.9
37.8;18.5;108.1;54.0;27.0
37.5;18.5;107.8;53.2;27.0
36.8;18.4;110.7;53.1;27.0
37.1;18.0;111.9;54.0;27.2
36.2;17.8;111.1;54.4;26.5
35.9;18.1;113.3;52.9;26.2
34.7;17.7;115.1;52.5;26.2
33.1;17.6;118.1;52.6;26.0
32.4;17.2;116.9;52.8;26.0
31.6;17.2;120.4;53.4;25.8
30.4;16.9;120.1;53.0;25.1
30.1;16.5;121.5;52.9;24.8
29.4;16.4;123.9;52.7;24.9
29.3;16.1;124.1;53.2;24.4
28.1;15.7;125.2;54.4;24.5
27.4;15.4;128.4;52.7;23.5
25.9;15.3;128.2;53.8;23.6
25.0;14.8;128.7;52.5;23.6
24.8;14.2;127.8;53.1;22.9
24.7;14.3;129.9;52.5;22.2
25.3;13.8;130.8;54.1;21.6
24.8;13.4;129.7;52.9;21.9
25.0;12.6;128.8;53.2;20.9
25.5;12.6;131.5;53.7;20.5
25.8;12.0;128.8;52.8;19.8
27.0;11.8;126.5;53.9;19.8
27.6;11.3;130.9;53.9;19.1
28.8;10.7;131.2;52.2;18.4
30.0;10.3;129.3;53.1;17.8
31.0;10.0;129.2;54.4;17.2
32.1;9.5;130.8;52.8;16.6
33.4;9.0;129.7;52.7;15.2
33.9;8.4;130.2;52.9;14.7
35.5;8.0;130.4;52.8;13.6
35.4;7.4;128.9;53.0;13.1
36.6;6.8;131.4;52.7;12.1
36.2;6.3;129.2;51.2;11.5
36.2;6.0;129.5;53.7;10.7
36.8;5.5;129.8;53.3;9.7
38.0;4.9;129.0;52.5;9.1
38.6;4.4;129.4;53.7;8.2
39.0;4.0;132.2;52.5;7.4
39.7;3.6;130.0;53.3;6.6
41.3;3.2;128.8;52.2;5.8
42.9;2.8;129.5;53.7;5.1
43.7;2.4;130.5;53.1;4.3
44.8;2.0;127.6;53.3;3.6
45.2;1.6;129.0;53.0;3.1
45.5;1.4;128.3;52.7;2.5
46.6;1.1;129.8;53.4;2.0
47.8;0.8;127.0;54.1;1.5
47.9;0.6;126.8;53.6;1.1
47.2;0.4;128.0;53.5;0.7
45.8;0.3;130.2;52.7;0.5
46.1;0.1;130.1;53.0;0.3
44.8;0.1;129.9;53.3;0.1
45.2;-0.0;129.9;52.3;-0.0
44.6;-0.0;128.8;52.5;-0.0
44.5;-0.0;129.3;52.4;-0.0
44.2;-0.0;131.9;52.9;-0.0
43.7;-0.0;132.2;53.1;-0.0
43.9;-0.0;129.9;53.4;-0.0
43.4;-0.0;129.8;52.6;-0.0
43.4;0.0;130.3;52.7;0.0
43.7;0.0;131.1;53.3;0.0
44.1;0.0;132.0;53.6;0.1
43.4;0.0;128.4;53.7;0.1
44.6;0.0;132.8;53.0;0.1
44.6;0.0;128.9;52.8;0.1
44.4;0.0;128.2;51.3;0.1
45.2;0.0;128.6;52.3;0.1
45.6;0.0;131.6;52.6;0.1
46.7;0.0;131.2;52.4;0.0
47.3;0.0;129.2;52.2;0.0
49.5;0.0;128.9;53.1;0.0
49.0;0.0;130.4;52.9;0.0
51.0;-0.0;128.5;53.2;-0.0
50.6;-0.0;128.9;52.8;-0.0
51.3;-0.0;129.4;53.5;-0.0
51.9;-0.0;131.8;53.0;-0.0
53.4;-0.0;131.3;51.7;-0.0
53.7;-0.0;130.6;52.3;-0.0
55.0;-0.0;128.8;52.3;-0.0
57.6;-0.0;130.0;52.9;-0.0
58.2;-0.0;130.5;52.8;-0.0
60.0;-0.0;131.1;52.5;-0.0
60.9;-0.0;128.4;52.4;-0.0
62.3;0.0;129.5;51.6;0.0
62.1;0.0;132.2;52.6;0.0
62.4;0.0;129.7;53.0;0.0
62.3;0.0;131.3;53.1;0.0
62.1;0.0;130.2;52.5;0.0
63.0;0.0;129.4;53.0;0.0
62.4;0.0;129.9;53.5;0.0
61.4;0.0;128.5;51.9;0.0
60.3;0.0;131.1;52.8;0.0
60.5;0.0;130.0;53.1;0.0
59.9;0.0;129.6;52.6;0.0
58.5;0.0;128.7;52.9;0.0
58.3;-0.0;131.1;51.5;-0.0
56.9;-0.0;129.7;53.4;-0.0
55.8;-0.0;131.9;52.2;-0.0
55.6;-0.0;130.9;51.8;-0.0
53.7;-0.0;131.0;53.0;-0.0
51.9;-0.0;127.6;52.0;-0.0
51.8;-0.0;131.8;52.3;-0.0
49.3;-0.0;128.5;52.7;-0.0
49.4;-0.0;129.6;52.2;-0.0
48.9;-0.0;129.5;51.2;-0.0
47.4;-0.0;132.0;53.1;-0.0
46.5;-0.0;130.2;52.2;-0.0
46.3;0.0;132.0;52.3;0.0
45.4;0.0;128.6;52.6;0.0
45.0;0.0;128.4;53.4;0.0
43.2;0.0;131.9;52.8;0.0
42.8;0.0;131.1;52.6;0.0
41.8;0.0;132.9;52.5;0.0
40.2;0.0;131.1;52.9;0.0
40.6;0.0;129.4;52.5;0.0
39.8;0.0;130.4;52.0;0.0
39.3;0.0;130.5;52.6;0.0
38.1;0.0;127.4;53.2;0.0
38.4;0.0;128.3;52.3;0.0
37.7;-0.0;132.4;53.0;-0.0
36.7;-0.0;129.2;51.9;-0.0
37.2;-0.0;127.8;52.4;-0.0
36.2;-0.0;128.8;52.8;-0.0
37.6;-0.0;128.3;52.7;-0.0
38.1;-0.0;130.6;52.4;-0.0
38.5;-0.0;129.2;52.1;-0.0
39.9;-0.0;129.0;53.0;-0.0
41.6;-0.0;130.3;53.2;-0.0
44.3;-0.0;132.7;52.2;-0.0
46.9;-0.0;127.8;52.8;-0.0
50.5;-0.0;130.0;52.5;-0.0
49.8;0.0;131.6;52.5;0.0
50.8;0.0;129.3;52.9;0.0
50.2;0.0;129.1;52.2;0.0
49.1;0.0;131.6;53.0;0.0
48.2;0.0;129.3;52.2;0.0
46.9;0.0;130.9;53.2;0.0
