1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
128.5;-0.0;29.5;54.2;-0.0
127.4;-0.0;29.7;54.2;-0.0
126.0;-0.0;29.9;54.2;-0.0
124.5;-0.0;30.1;54.2;-0.0
122.8;-0.0;30.4;54.2;-0.0
120.9;-0.0;30.7;54.2;-0.0
118.7;-0.0;31.1;54.2;-0.0
116.4;-0.0;31.5;54.2;-0.0
113.9;-0.0;31.9;54.2;-0.0
111.5;-0.0;32.4;54.1;-0.0
109.4;-0.0;32.9;54.1;-0.0
107.6;-0.0;33.5;54.1;-0.0
106.1;0.0;34.1;54.1;0.0
105.0;0.0;34.7;54.1;0.0
104.3;0.0;35.4;54.1;0.0
103.6;0.0;36.1;54.1;0.0
102.8;0.0;36.9;54.1;0.0
101.8;0.0;37.7;54.1;0.0
100.7;0.0;38.5;54.1;0.0
99.4;0.0;39.3;54.1;0.0
98.0;0.0;40.2;54.1;0.0
96.5;0.0;41.1;54.1;0.0
95.1;0.0;42.1;54.1;0.0
93.7;-0.0;43.1;54.1;-0.0
92.4;-0.0;44.1;54.0;-0.0
91.2;-0.0;45.1;54.0;-0.0
90.1;-0.0;46.1;54.0;-0.0
88.8;-0.0;47.2;54.0;-0.0
87.4;-0.0;48.2;54.0;-0.0
85.7;-0.0;49.3;54.0;-0.0
83.8;-0.0;50.4;54.0;-0.0
81.7;-0.0;51.5;54.0;-0.0
79.3;-0.0;52.6;54.0;-0.0
76.9;-0.0;53.6;54.0;-0.0
74.7;-0.0;54.7;54.0;-0.0
72.7;0.0;55.8;54.0;0.0
70.8;0.0;56.8;54.0;0.0
69.2;0.0;57.8;54.0;0.0
67.7;0.0;58.7;54.0;0.0
66.3;0.0;59.7;53.9;0.0
64.9;0.0;60.5;53.9;0.0
63.6;0.0;61.3;53.9;0.0
62.3;0.0;62.1;53.9;0.0
61.0;0.0;62.8;53.9;0.0
59.8;0.0;63.4;53.9;0.0
58.7;0.0;63.9;53.9;0.0
57.9;0.0;64.4;53.9;0.0
57.2;0.0;64.7;53.9;0.0
56.8;-0.0;64.9;53.9;-0.0
56.6;-0.0;65.1;53.9;-0.0
56.7;-0.0;65.2;53.9;-0.0
56.8;-0.0;65.2;53.9;-0.0
57.1;-0.0;65.1;53.9;-0.0
57.4;-0.0;65.0;53.9;-0.0
57.7;-0.0;64.8;53.8;-0.0
58.1;-0.0;64.6;53.8;-0.0
58.6;-0.0;64.4;53.8;-0.0
59.1;-0.0;64.1;53.8;-0.0
59.9;-0.0;63.8;53.8;-0.0
60.9;-0.0;63.6;53.8;-0.0
62.0;0.0;63.3;53.8;0.0
63.4;0.0;63.1;53.8;0.0
64.9;0.0;62.9;53.8;0.0
66.5;0.0;62.7;53.8;0.0
