1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
108.6;0.0;34.8;74.6;0.0
106.9;-0.0;35.1;74.3;-0.0
106.5;-0.0;36.7;74.8;-0.0
106.0;-0.0;37.1;73.3;-0.0
103.9;-0.0;36.6;75.0;-0.0
99.7;-0.0;37.0;73.8;-0.0
97.9;-0.0;37.2;74.9;-0.0
96.5;-0.0;38.5;72.6;-0.0
95.5;-0.0;38.5;72.9;-0.0
92.8;-0.0;38.6;74.9;-0.0
89.7;-0.0;38.7;73.6;-0.0
87.5;-0.0;38.6;72.2;-0.0
87.2;-0.0;39.8;73.8;-0.0
85.6;0.0;39.9;74.2;0.0
85.7;0.0;39.1;75.2;0.0
85.9;0.0;39.6;73.9;0.0
86.5;0.0;40.6;75.5;0.0
85.7;0.0;40.1;73.3;0.0
83.7;0.0;40.7;73.3;0.0
85.5;0.0;41.0;74.2;0.0
83.4;0.0;39.8;73.5;0.0
83.1;0.0;40.6;73.6;0.0
83.5;0.0;41.0;73.3;0.0
82.5;0.0;40.2;72.6;0.0
82.1;-0.0;40.9;73.4;-0.0
81.1;-0.0;40.2;73.4;-0.0
81.8;-0.0;40.4;72.7;-0.0
81.9;-0.0;40.3;73.6;-0.0
81.0;-0.0;40.6;72.4;-0.0
80.3;-0.0;40.3;72.9;-0.0
78.6;-0.0;40.2;74.0;-0.0
80.4;-0.0;40.8;73.1;-0.0
79.5;-0.0;40.3;74.1;-0.0
76.8;-0.0;40.6;73.2;-0.0
74.9;-0.0;40.0;71.3;-0.0
74.4;-0.0;40.7;73.9;-0.0
72.8;0.0;40.8;73.6;0.0
71.6;0.0;40.7;73.2;0.0
70.8;0.0;40.7;74.0;0.0
71.3;0.0;41.3;73.1;0.0
70.9;0.0;40.3;72.6;0.0
68.3;0.0;40.1;73.0;0.0
69.6;0.0;40.0;72.7;0.0
69.2;0.0;41.6;74.1;0.0
67.4;0.0;40.6;73.3;0.0
66.9;0.0;41.5;73.1;0.0
66.5;0.0;41.7;72.6;0.0
65.5;0.0;41.8;73.0;0.0
64.9;0.0;42.3;74.3;0.0
65.3;-0.0;42.1;71.8;-0.0
64.5;-0.0;42.7;72.4;-0.0
64.6;-0.0;43.2;73.0;-0.0
63.2;-0.0;43.2;72.2;-0.0
62.8;-0.0;44.3;72.6;-0.0
63.9;-0.0;44.5;72.7;-0.0
64.1;-0.0;45.6;72.4;-0.0
63.7;-0.0;44.9;73.4;-0.0
63.9;-0.0;46.1;71.3;-0.0
62.4;-0.0;45.6;72.8;-0.0
62.3;-0.0;46.4;72.2;-0.0
63.5;-0.0;46.9;72.5;-0.0
63.9;0.0;47.5;72.3;0.0
63.5;0.0;47.4;72.8;0.0
65.7;0.0;48.4;70.7;0.0
67.5;0.0;48.7;71.7;0.0
68.6;0.0;48.9;71.2;0.0
67.5;0.0;49.2;73.1;0.0
68.6;0.0;48.9;72.5;0.0
70.1;0.0;50.4;72.7;0.0
68.9;0.0;49.9;71.2;0.0
71.8;0.0;50.4;72.3;0.0
71.5;0.0;49.8;72.7;0.0
73.9;0.0;51.5;71.7;0.0
75.7;-0.0;51.1;71.7;-0.0
77.5;-0.0;51.5;71.6;-0.0
79.0;-0.0;51.2;71.5;-0.0
81.5;-0.0;51.9;72.7;-0.0
83.2;-0.0;51.4;72.0;-0.0
84.4;-0.0;51.5;72.1;-0.0
89.1;-0.0;51.4;72.2;-0.0
90.6;-0.0;51.1;72.1;-0.0
93.0;-0.0;51.0;71.0;-0.0
93.6;-0.0;50.3;71.6;-0.0
96.6;-0.0;50.1;71.4;-0.0
98.1;0.0;50.9;72.5;0.0
98.9;0.1;49.7;71.3;0.1
101.9;0.2;50.1;71.7;0.2
103.6;0.3;50.0;72.1;0.3
106.3;0.4;49.4;70.9;0.4
106.6;0.5;49.4;71.3;0.5
108.5;0.7;49.1;73.2;0.7
110.1;1.0;49.1;71.1;1.0
106.6;1.3;48.0;71.7;1.2
111.4;1.6;49.0;71.3;1.6
110.3;2.0;49.2;72.1;1.9
111.0;2.5;48.8;71.8;2.3
108.8;3.0;48.8;70.9;2.8
108.5;3.6;48.7;71.9;3.4
106.8;4.3;48.6;71.9;4.0
109.2;4.9;49.0;71.5;4.7
107.5;5.6;51.0;72.1;5.3
105.2;6.6;49.8;71.2;6.2
104.9;7.5;50.4;69.5;7.0
103.6;8.2;50.5;71.8;7.7
103.3;9.3;50.7;72.1;8.6
100.0;10.0;51.6;71.5;9.4
98.8;11.2;50.6;71.8;10.1
97.5;12.0;52.5;71.5;10.8
95.8;12.9;53.2;69.7;11.7
93.9;14.0;52.4;70.2;12.5
92.6;14.8;52.6;71.4;13.3
91.9;15.6;53.3;71.7;14.1
90.0;16.4;53.7;71.2;14.8
87.8;17.4;53.9;72.2;15.6
88.4;18.2;54.5;72.5;16.6
85.2;18.9;54.2;70.6;16.9
84.4;19.7;55.1;70.7;17.6
84.5;20.6;55.2;70.7;18.0
81.7;21.4;54.5;70.5;18.6
81.9;22.1;55.8;71.0;19.3
80.6;22.4;55.7;71.4;20.1
79.3;23.2;55.8;71.3;20.4
78.1;23.5;54.8;71.7;20.8
77.1;24.5;54.3;71.6;20.7
78.2;24.7;54.4;70.6;21.5
75.3;25.0;54.4;70.4;21.7
77.4;25.5;54.6;70.2;21.8
76.0;25.9;54.5;70.9;22.4
75.9;25.9;53.4;72.2;22.8
