1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
108.0;-0.0;35.7;74.0;-0.0
106.5;-0.0;36.2;74.0;-0.0
104.9;-0.0;36.6;73.9;-0.0
103.2;-0.0;37.0;73.9;-0.0
101.3;-0.0;37.4;73.9;-0.0
99.3;-0.0;37.8;73.9;-0.0
97.2;-0.0;38.2;73.8;-0.0
94.9;-0.0;38.5;73.8;-0.0
92.5;-0.0;38.8;73.8;-0.0
90.3;-0.0;39.0;73.8;-0.0
88.4;-0.0;39.2;73.7;-0.0
87.0;-0.0;39.5;73.7;-0.0
86.0;0.0;39.6;73.7;0.0
85.3;0.0;39.8;73.7;0.0
85.1;0.0;39.9;73.6;0.0
85.1;0.0;40.1;73.6;0.0
84.9;0.0;40.2;73.6;0.0
84.6;0.0;40.3;73.6;0.0
84.3;0.0;40.3;73.5;0.0
83.8;0.0;40.4;73.5;0.0
83.2;0.0;40.4;73.5;0.0
82.6;0.0;40.5;73.4;0.0
82.2;0.0;40.5;73.4;0.0
81.8;-0.0;40.5;73.4;-0.0
81.5;-0.0;40.5;73.4;-0.0
81.3;-0.0;40.5;73.3;-0.0
81.2;-0.0;40.5;73.3;-0.0
81.1;-0.0;40.5;73.3;-0.0
80.7;-0.0;40.5;73.3;-0.0
80.1;-0.0;40.5;73.2;-0.0
79.3;-0.0;40.5;73.2;-0.0
78.2;-0.0;40.4;73.2;-0.0
76.9;-0.0;40.4;73.2;-0.0
75.6;-0.0;40.5;73.1;-0.0
74.5;-0.0;40.5;73.1;-0.0
73.4;0.0;40.5;73.1;0.0
72.6;0.0;40.5;73.0;0.0
71.8;0.0;40.6;73.0;0.0
71.2;0.0;40.6;73.0;0.0
70.7;0.0;40.7;73.0;0.0
70.1;0.0;40.8;72.9;0.0
69.5;0.0;40.9;72.9;0.0
68.8;0.0;41.0;72.9;0.0
68.1;0.0;41.2;72.9;0.0
67.3;0.0;41.4;72.8;0.0
66.6;0.0;41.6;72.8;0.0
65.9;0.0;41.8;72.8;0.0
65.4;0.0;42.0;72.8;0.0
65.0;-0.0;42.3;72.7;-0.0
64.6;-0.0;42.6;72.7;-0.0
64.4;-0.0;43.0;72.7;-0.0
64.2;-0.0;43.4;72.6;-0.0
64.0;-0.0;43.7;72.6;-0.0
