1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
25.8;0.0;105.4;82.5;0.0
27.4;-0.0;103.5;83.5;-0.0
27.2;-0.0;104.1;83.9;-0.0
28.3;-0.0;101.4;83.1;-0.0
27.6;-0.0;100.3;82.8;-0.0
28.0;-0.0;99.5;83.2;-0.0
27.6;-0.0;97.0;83.9;-0.0
27.6;-0.0;95.8;82.6;-0.0
27.0;-0.0;95.2;81.1;-0.0
26.2;-0.0;94.9;84.2;-0.0
24.8;-0.0;92.7;82.2;-0.0
24.7;-0.0;90.5;83.7;-0.0
23.9;-0.0;88.3;83.3;-0.0
24.3;0.0;89.9;82.7;0.0
24.5;0.0;88.8;82.8;0.0
25.1;0.0;86.7;81.6;0.0
26.0;0.0;85.9;84.2;0.0
26.2;0.0;84.8;82.0;0.0
26.9;0.0;86.5;83.5;0.0
26.8;0.0;85.5;82.5;0.0
27.2;0.0;84.4;83.5;0.0
27.1;0.0;83.3;82.2;0.0
27.3;0.0;84.6;83.0;0.0
27.6;0.0;82.7;83.2;0.0
28.1;-0.0;82.2;83.2;-0.0
28.4;-0.0;82.2;82.1;-0.0
28.2;-0.0;80.7;82.6;-0.0
29.2;-0.0;82.2;82.2;-0.0
28.9;-0.0;81.2;82.4;-0.0
29.1;-0.0;80.5;82.9;-0.0
28.3;-0.0;79.9;82.1;-0.0
28.4;-0.0;78.2;82.7;-0.0
27.4;-0.0;80.0;82.2;-0.0
26.4;-0.0;79.0;82.2;-0.0
25.9;-0.0;78.1;82.7;-0.0
24.6;-0.0;78.3;81.9;-0.0
24.4;0.0;77.7;82.1;0.0
24.0;0.0;76.0;82.5;0.0
23.8;0.0;75.8;80.8;0.0
23.6;0.0;76.4;82.1;0.0
23.1;0.0;75.9;81.7;0.0
24.0;0.0;74.3;82.0;0.0
24.0;0.0;74.6;81.7;0.0
23.8;0.0;72.0;81.8;0.0
23.6;0.0;72.7;82.7;0.0
23.9;0.0;74.4;81.3;0.0
23.8;0.0;73.1;82.1;0.0
24.0;0.0;71.7;82.6;0.0
24.1;0.0;70.7;82.0;0.0
24.6;-0.0;71.2;82.5;-0.0
25.4;-0.0;70.4;82.1;-0.0
26.2;-0.0;70.4;80.4;-0.0
26.5;-0.0;69.6;82.4;-0.0
27.8;-0.0;67.0;80.7;-0.0
28.5;-0.0;67.2;83.1;-0.0
29.1;-0.0;66.4;81.2;-0.0
29.8;-0.0;66.1;81.2;-0.0
30.9;-0.0;64.8;82.8;-0.0
32.2;-0.0;64.4;81.6;-0.0
33.4;-0.0;64.8;81.6;-0.0
34.4;-0.0;63.0;82.9;-0.0
36.5;0.0;63.2;82.8;0.0
38.2;0.0;62.5;82.8;0.0
39.9;0.0;61.8;81.3;0.0
42.6;0.0;61.5;81.5;0.0
44.3;0.0;60.0;82.7;0.0
46.2;0.0;60.1;80.9;0.0
47.1;0.0;60.0;82.3;0.0
48.5;0.0;58.5;81.2;0.0
50.0;0.0;58.5;81.8;0.0
51.5;0.0;57.2;83.4;0.0
51.7;0.0;57.9;81.3;0.0
54.7;0.0;58.7;82.2;0.0
56.4;-0.0;58.5;80.9;-0.0
58.5;-0.0;57.9;82.2;-0.0
59.4;-0.0;57.4;82.5;-0.0
62.8;-0.0;56.4;80.5;-0.0
65.5;-0.0;56.6;81.2;-0.0
67.4;-0.0;57.2;80.8;-0.0
71.5;-0.0;57.2;81.9;-0.0
71.4;-0.0;57.5;82.2;-0.0
73.0;-0.0;56.4;80.8;-0.0
74.7;-0.0;56.3;81.2;-0.0
75.9;-0.0;55.7;83.0;-0.0
79.1;0.0;57.3;81.0;0.0
79.7;0.1;56.1;81.5;0.1
82.5;0.1;55.6;81.9;0.2
83.6;0.2;57.8;82.4;0.3
85.9;0.3;56.5;80.2;0.5
85.9;0.4;57.3;81.1;0.6
87.1;0.5;56.9;82.6;0.9
90.0;0.7;56.7;81.8;1.2
89.5;0.9;57.9;81.6;1.5
91.6;1.2;56.6;81.1;1.9
90.7;1.5;56.7;81.9;2.3
91.8;1.8;57.0;82.0;2.9
92.6;2.2;55.6;81.0;3.5
90.3;2.7;54.7;81.2;4.2
91.4;3.1;54.9;81.6;5.0
90.9;3.7;54.1;80.0;5.8
89.2;4.3;54.0;81.3;6.8
90.2;4.9;52.5;81.9;7.8
89.2;5.6;53.5;80.6;8.7
88.3;6.3;52.8;81.3;9.8
89.6;7.0;51.7;81.5;10.8
88.4;7.9;50.6;81.7;12.1
87.2;8.6;50.5;80.9;12.9
86.3;9.5;50.1;80.3;14.2
86.6;10.4;48.7;81.7;15.1
84.9;11.1;48.7;81.0;16.3
84.3;11.9;48.5;81.0;17.5
83.1;12.7;47.7;80.8;18.5
83.5;13.5;46.8;81.1;20.1
82.2;14.6;46.3;82.0;20.6
79.4;15.2;46.2;80.6;21.8
82.2;16.0;45.4;80.4;22.7
79.6;16.5;44.5;80.0;23.6
78.4;17.4;44.8;81.2;24.6
75.1;18.1;43.6;81.6;25.9
74.8;19.1;43.6;81.0;26.6
76.2;19.3;43.2;81.5;27.3
72.7;20.4;42.6;80.3;27.6
71.1;21.0;43.3;81.0;27.6
70.7;21.7;42.3;81.9;29.2
70.9;22.4;42.4;80.4;29.9
70.2;22.7;42.1;80.9;30.4
68.5;23.4;42.3;80.8;30.0
68.0;23.7;42.1;80.8;31.5
68.1;24.0;42.4;78.2;31.4
66.9;24.6;42.3;80.9;32.0
66.7;25.2;42.4;81.8;32.4
65.8;25.5;42.1;79.6;32.9
65.5;25.6;41.9;80.1;33.4
65.2;25.8;43.0;81.3;33.3
64.0;27.1;42.9;80.2;33.0
64.2;26.9;43.2;79.8;33.6
63.0;27.0;43.4;80.7;34.3
63.7;27.0;43.5;80.6;33.9
61.7;27.6;43.2;79.6;34.3
62.9;27.4;43.5;80.3;34.3
61.6;26.9;44.3;81.4;34.5
64.0;27.4;44.2;79.6;34.1
62.6;27.7;44.9;80.8;34.1
62.9;27.7;44.9;79.5;34.3
62.9;27.1;44.6;81.6;34.4
64.1;27.2;45.5;80.9;33.3
62.0;26.4;45.4;80.0;33.9
62.1;26.8;45.8;79.5;33.6
62.1;26.3;47.4;80.7;33.9
62.1;25.8;46.7;80.2;32.9
62.9;25.9;46.9;79.8;32.4
63.1;24.7;48.2;79.3;32.3
65.4;24.8;47.7;79.6;31.6
65.7;23.9;47.8;79.5;31.4
67.6;23.1;48.0;78.8;30.7
68.4;23.1;48.3;79.0;29.7
68.1;22.6;48.6;81.0;29.2
69.2;21.9;48.6;80.1;29.3
69.9;21.2;49.4;79.8;28.0
70.9;20.9;49.4;78.9;27.8
70.1;20.2;48.4;80.0;26.4
71.3;19.4;50.2;81.3;26.6
72.1;18.4;49.7;78.8;25.5
72.7;17.8;50.5;79.0;24.8
74.0;17.4;49.7;79.5;23.7
73.6;16.6;49.8;80.7;22.9
77.3;15.6;49.1;80.4;21.9
78.0;15.1;50.2;79.7;21.3
79.7;14.2;48.4;80.4;20.2
82.0;13.5;50.0;80.4;19.3
83.0;12.7;50.0;80.5;18.4
85.8;11.9;48.7;79.6;17.1
86.5;11.3;49.7;80.3;16.1
