1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
27.1;-0.0;104.3;83.2;-0.0
27.8;-0.0;102.6;83.2;-0.0
28.2;-0.0;101.0;83.1;-0.0
28.4;-0.0;99.5;83.1;-0.0
28.4;-0.0;98.1;83.1;-0.0
28.1;-0.0;96.8;83.1;-0.0
27.6;-0.0;95.5;83.1;-0.0
26.8;-0.0;94.4;83.0;-0.0
25.8;-0.0;93.3;83.0;-0.0
24.9;-0.0;92.2;83.0;-0.0
24.3;-0.0;91.3;83.0;-0.0
24.0;-0.0;90.3;82.9;-0.0
24.0;0.0;89.5;82.9;0.0
24.4;0.0;88.7;82.9;0.0
25.1;0.0;87.9;82.9;0.0
25.9;0.0;87.2;82.9;0.0
26.5;0.0;86.5;82.8;0.0
27.0;0.0;85.8;82.8;0.0
27.3;0.0;85.2;82.8;0.0
27.5;0.0;84.6;82.8;0.0
27.5;0.0;84.1;82.8;0.0
27.5;0.0;83.5;82.7;0.0
27.5;0.0;83.0;82.7;0.0
27.7;-0.0;82.5;82.7;-0.0
27.9;-0.0;82.0;82.7;-0.0
28.1;-0.0;81.6;82.7;-0.0
28.5;-0.0;81.1;82.6;-0.0
28.7;-0.0;80.7;82.6;-0.0
28.8;-0.0;80.3;82.6;-0.0
28.6;-0.0;79.9;82.6;-0.0
28.2;-0.0;79.5;82.5;-0.0
27.5;-0.0;79.1;82.5;-0.0
26.7;-0.0;78.7;82.5;-0.0
25.8;-0.0;78.2;82.5;-0.0
25.1;-0.0;77.8;82.5;-0.0
24.5;0.0;77.4;82.4;0.0
24.1;0.0;77.0;82.4;0.0
23.9;0.0;76.6;82.4;0.0
23.8;0.0;76.1;82.4;0.0
23.8;0.0;75.7;82.4;0.0
23.7;0.0;75.2;82.3;0.0
23.7;0.0;74.7;82.3;0.0
23.7;0.0;74.2;82.3;0.0
23.6;0.0;73.7;82.3;0.0
23.6;0.0;73.2;82.3;0.0
23.6;0.0;72.6;82.2;0.0
23.8;0.0;72.0;82.2;0.0
24.1;0.0;71.4;82.2;0.0
24.6;-0.0;70.8;82.2;-0.0
25.2;-0.0;70.1;82.2;-0.0
26.0;-0.0;69.5;82.1;-0.0
26.8;-0.0;68.8;82.1;-0.0
27.7;-0.0;68.1;82.1;-0.0
28.6;-0.0;67.4;82.1;-0.0
29.5;-0.0;66.7;82.1;-0.0
30.4;-0.0;66.0;82.0;-0.0
31.3;-0.0;65.4;82.0;-0.0
32.2;-0.0;64.7;82.0;-0.0
33.4;-0.0;64.0;82.0;-0.0
34.8;-0.0;63.4;82.0;-0.0
36.4;0.0;62.8;81.9;0.0
38.1;0.0;62.1;81.9;0.0
40.1;0.0;61.6;81.9;0.0
42.0;0.0;61.0;81.9;0.0
43.8;0.0;60.5;81.8;0.0
45.6;0.0;60.0;81.8;0.0
47.1;0.0;59.5;81.8;0.0
48.6;0.0;59.1;81.8;0.0
49.9;0.0;58.7;81.8;0.0
51.3;0.0;58.3;81.7;0.0
52.9;0.0;58.0;81.7;0.0
54.6;0.0;57.8;81.7;0.0
56.6;-0.0;57.6;81.7;-0.0
58.8;-0.0;57.4;81.7;-0.0
61.1;-0.0;57.2;81.6;-0.0
63.5;-0.0;57.1;81.6;-0.0
65.8;-0.0;57.1;81.6;-0.0
67.9;-0.0;57.0;81.6;-0.0
69.9;-0.0;57.0;81.6;-0.0
71.8;-0.0;56.9;81.5;-0.0
73.5;-0.0;56.9;81.5;-0.0
75.3;-0.0;56.9;81.5;-0.0
77.0;-0.0;57.0;81.5;-0.0
78.7;0.0;57.0;81.5;0.0
80.4;0.1;57.0;81.4;0.1
82.1;0.1;56.9;81.4;0.2
83.8;0.2;56.9;81.4;0.3
85.4;0.3;56.9;81.4;0.5
86.8;0.4;56.8;81.4;0.6
88.0;0.5;56.7;81.3;0.9
89.0;0.7;56.6;81.3;1.2
89.8;0.9;56.5;81.3;1.5
90.3;1.2;56.3;81.3;1.9
90.7;1.4;56.1;81.3;2.4
91.0;1.8;55.8;81.2;2.9
91.2;2.2;55.5;81.2;3.5
91.2;2.6;55.1;81.2;4.2
91.1;3.1;54.7;81.2;5.0
90.8;3.7;54.2;81.2;5.8
90.5;4.3;53.7;81.1;6.7
90.1;4.9;53.2;81.1;7.7
89.6;5.6;52.7;81.1;8.7
89.0;6.3;52.1;81.1;9.8
88.3;7.1;51.5;81.1;10.8
87.7;7.8;50.9;81.0;11.9
86.9;8.6;50.4;81.0;13.1
86.2;9.4;49.8;81.0;14.2
85.4;10.3;49.2;81.0;15.3
84.6;11.1;48.6;81.0;16.4
83.9;11.9;48.0;80.9;17.5
83.1;12.7;47.4;80.9;18.6
82.4;13.5;46.9;80.9;19.6
81.5;14.4;46.3;80.9;20.6
80.6;15.2;45.8;80.9;21.6
79.7;16.0;45.4;80.8;22.6
78.7;16.8;44.9;80.8;23.6
77.7;17.5;44.5;80.8;24.5
