1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
112.6;0.0;52.4;46.5;0.0
113.0;-0.0;51.1;45.6;-0.0
111.7;-0.0;50.1;44.9;-0.0
112.6;-0.0;49.7;45.2;-0.0
112.3;-0.0;48.5;45.8;-0.0
111.7;-0.0;47.7;46.0;-0.0
113.1;-0.0;46.3;45.8;-0.0
111.4;-0.0;47.2;46.3;-0.0
109.3;-0.0;44.9;45.8;-0.0
105.4;-0.0;45.4;45.9;-0.0
104.0;-0.0;44.3;46.4;-0.0
105.1;-0.0;42.8;46.0;-0.0
104.3;-0.0;42.5;45.7;-0.0
103.3;0.0;42.3;46.1;0.0
103.5;0.0;41.4;47.0;0.0
102.3;0.0;40.4;45.3;0.0
105.0;0.0;40.7;46.1;0.0
104.3;0.0;40.0;46.0;0.0
106.7;0.0;39.6;46.3;0.0
103.6;0.0;37.9;45.9;0.0
107.5;0.0;39.0;45.9;0.0
104.2;0.0;38.1;46.4;0.0
108.4;0.0;37.0;46.1;0.0
108.1;0.0;36.5;46.7;0.0
104.4;-0.0;36.8;46.7;-0.0
106.2;-0.0;36.0;45.7;-0.0
105.1;-0.0;35.9;46.0;-0.0
107.4;-0.0;35.2;46.2;-0.0
108.8;-0.0;34.8;46.9;-0.0
108.1;-0.0;34.5;46.2;-0.0
108.4;-0.0;33.7;45.9;-0.0
108.1;-0.0;32.9;46.8;-0.0
104.7;-0.0;33.8;46.6;-0.0
104.5;-0.0;32.4;46.4;-0.0
104.6;-0.0;31.7;46.2;-0.0
101.7;-0.0;31.9;46.1;-0.0
103.8;0.0;31.6;46.0;0.0
101.5;0.0;30.3;46.1;0.0
101.6;0.0;30.8;46.2;0.0
102.2;0.0;30.1;46.3;0.0
101.9;0.0;29.5;46.8;0.0
102.0;0.0;29.8;46.9;0.0
101.3;0.0;28.3;45.9;0.0
100.1;0.0;28.7;46.8;0.0
99.4;0.0;28.1;45.8;0.0
100.2;0.0;28.3;46.8;0.0
100.9;0.0;27.9;46.3;0.0
101.4;0.0;27.4;46.2;0.0
99.0;0.0;27.2;46.3;0.0
98.7;-0.0;26.7;45.9;-0.0
101.0;-0.0;26.2;46.2;-0.0
99.9;-0.0;26.0;47.1;-0.0
102.0;-0.0;26.2;47.0;-0.0
103.2;-0.0;25.5;46.3;-0.0
102.6;-0.0;24.7;46.7;-0.0
104.8;-0.0;24.5;46.9;-0.0
103.9;-0.0;24.4;46.3;-0.0
104.1;-0.0;23.9;46.5;-0.0
105.0;-0.0;23.7;46.6;-0.0
106.1;-0.0;23.6;47.0;-0.0
106.2;-0.0;23.4;46.8;-0.0
107.5;0.0;22.5;46.1;0.0
108.4;0.0;22.7;46.5;0.0
108.7;0.0;22.5;47.1;0.0
112.5;0.0;22.2;46.4;0.0
113.4;0.0;21.8;46.8;0.0
113.8;0.0;21.7;46.4;0.0
115.4;0.0;21.7;47.7;0.0
117.5;0.0;20.7;47.2;0.0
118.0;0.0;20.3;47.1;0.0
119.6;0.0;20.6;46.5;0.0
121.5;0.0;20.0;46.6;0.0
124.2;0.0;20.1;47.1;0.0
124.6;-0.0;19.9;46.9;-0.0
130.5;-0.0;19.2;47.0;-0.0
130.2;-0.0;19.1;46.9;-0.0
130.8;-0.0;18.7;47.1;-0.0
133.9;-0.0;18.4;47.8;-0.0
135.0;-0.0;18.8;46.9;-0.0
138.2;-0.0;18.2;46.7;-0.0
140.9;-0.0;18.3;45.7;-0.0
143.6;-0.0;17.8;47.6;-0.0
144.8;-0.0;17.6;46.9;-0.0
146.0;-0.0;17.3;47.3;-0.0
149.6;0.0;17.2;46.2;0.0
153.0;0.1;16.9;47.1;0.1
151.3;0.2;16.8;47.6;0.1
156.5;0.3;16.9;46.9;0.2
155.1;0.4;16.7;47.1;0.3
156.0;0.5;16.1;47.6;0.5
157.8;0.7;16.5;46.8;0.6
162.0;1.0;16.1;47.2;0.8
158.8;1.2;15.9;47.7;1.1
