1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
113.0;-0.0;51.1;45.7;-0.0
112.9;-0.0;50.2;45.7;-0.0
112.6;-0.0;49.4;45.8;-0.0
112.1;-0.0;48.6;45.8;-0.0
111.4;-0.0;47.8;45.8;-0.0
110.6;-0.0;47.0;45.8;-0.0
109.5;-0.0;46.3;45.8;-0.0
108.3;-0.0;45.6;45.8;-0.0
107.0;-0.0;44.9;45.9;-0.0
105.7;-0.0;44.2;45.9;-0.0
104.8;-0.0;43.6;45.9;-0.0
104.2;-0.0;42.9;45.9;-0.0
104.0;0.0;42.3;45.9;0.0
104.1;0.0;41.7;45.9;0.0
104.6;0.0;41.1;46.0;0.0
105.1;0.0;40.5;46.0;0.0
105.6;0.0;40.0;46.0;0.0
105.9;0.0;39.4;46.0;0.0
106.2;0.0;38.9;46.0;0.0
106.2;0.0;38.4;46.0;0.0
106.2;0.0;37.9;46.1;0.0
106.1;0.0;37.4;46.1;0.0
106.1;0.0;36.9;46.1;0.0
106.2;-0.0;36.4;46.1;-0.0
106.4;-0.0;35.9;46.1;-0.0
106.6;-0.0;35.5;46.1;-0.0
106.9;-0.0;35.0;46.2;-0.0
107.2;-0.0;34.6;46.2;-0.0
107.2;-0.0;34.1;46.2;-0.0
107.0;-0.0;33.7;46.2;-0.0
106.5;-0.0;33.3;46.2;-0.0
105.9;-0.0;32.9;46.2;-0.0
105.0;-0.0;32.5;46.3;-0.0
104.1;-0.0;32.1;46.3;-0.0
103.4;-0.0;31.7;46.3;-0.0
102.8;0.0;31.3;46.3;0.0
102.3;0.0;31.0;46.3;0.0
102.0;0.0;30.6;46.3;0.0
101.8;0.0;30.2;46.4;0.0
101.7;0.0;29.8;46.4;0.0
101.5;0.0;29.5;46.4;0.0
101.3;0.0;29.1;46.4;0.0
101.1;0.0;28.8;46.4;0.0
100.9;0.0;28.4;46.4;0.0
100.6;0.0;28.1;46.5;0.0
100.4;0.0;27.7;46.5;0.0
100.3;0.0;27.4;46.5;0.0
100.3;0.0;27.1;46.5;0.0
100.4;-0.0;26.7;46.5;-0.0
100.7;-0.0;26.4;46.5;-0.0
101.1;-0.0;26.1;46.6;-0.0
101.6;-0.0;25.8;46.6;-0.0
102.0;-0.0;25.4;46.6;-0.0
102.5;-0.0;25.1;46.6;-0.0
103.0;-0.0;24.8;46.6;-0.0
103.5;-0.0;24.5;46.6;-0.0
104.0;-0.0;24.2;46.7;-0.0
104.5;-0.0;23.9;46.7;-0.0
105.3;-0.0;23.6;46.7;-0.0
106.3;-0.0;23.3;46.7;-0.0
107.5;0.0;23.0;46.7;0.0
108.8;0.0;22.7;46.7;0.0
110.4;0.0;22.4;46.8;0.0
112.0;0.0;22.1;46.8;0.0
113.6;0.0;21.8;46.8;0.0
115.0;0.0;21.6;46.8;0.0
116.3;0.0;21.3;46.8;0.0
117.6;0.0;21.0;46.8;0.0
118.7;0.0;20.7;46.9;0.0
119.9;0.0;20.5;46.9;0.0
121.4;0.0;20.2;46.9;0.0
123.1;0.0;20.0;46.9;0.0
125.0;-0.0;19.7;46.9;-0.0
127.1;-0.0;19.5;46.9;-0.0
129.5;-0.0;19.2;47.0;-0.0
132.0;-0.0;19.0;47.0;-0.0
134.3;-0.0;18.8;47.0;-0.0
136.5;-0.0;18.5;47.0;-0.0
138.6;-0.0;18.3;47.0;-0.0
140.6;-0.0;18.1;47.0;-0.0
142.5;-0.0;17.9;47.1;-0.0
144.4;-0.0;17.7;47.1;-0.0
146.3;-0.0;17.5;47.1;-0.0
148.1;0.0;17.3;47.1;0.0
149.9;0.1;17.1;47.1;0.1
151.7;0.2;16.9;47.1;0.1
153.5;0.3;16.7;47.2;0.2
155.1;0.4;16.6;47.2;0.3
156.6;0.5;16.4;47.2;0.5
157.8;0.7;16.2;47.2;0.6
158.8;1.0;16.1;47.2;0.8
159.6;1.2;15.9;47.2;1.1
160.1;1.5;15.8;47.3;1.3
160.5;1.9;15.6;47.3;1.6
160.7;2.3;15.5;47.3;2.0
160.7;2.8;15.4;47.3;2.4
160.6;3.3;15.2;47.3;2.9
160.4;3.8;15.1;47.3;3.4
160.0;4.4;15.0;47.3;3.9
159.6;5.0;14.9;47.4;4.5
159.0;5.7;14.8;47.4;5.1
158.4;6.3;14.7;47.4;5.7
157.8;7.0;14.6;47.4;6.4
157.1;7.6;14.5;47.4;7.1
156.4;8.3;14.4;47.4;7.7
155.7;8.9;14.4;47.5;8.4
155.1;9.5;14.3;47.5;9.1
154.4;10.0;14.2;47.5;9.8
153.8;10.5;14.2;47.5;10.4
153.3;11.0;14.1;47.5;11.1
152.8;11.5;14.1;47.5;11.7
152.3;11.9;14.0;47.6;12.4
151.8;12.3;14.0;47.6;13.0
151.2;12.6;14.0;47.6;13.6
150.7;12.9;13.9;47.6;14.2
150.1;13.1;13.9;47.6;14.8
149.6;13.3;13.9;47.6;15.3
149.0;13.5;13.9;47.7;15.9
148.5;13.6;13.9;47.7;16.4
148.0;13.7;13.8;47.7;16.9
147.6;13.8;13.8;47.7;17.4
147.2;13.8;13.9;47.7;17.9
146.8;13.8;13.9;47.7;18.3
146.4;13.8;13.9;47.8;18.7
146.1;13.7;13.9;47.8;19.2
145.8;13.6;13.9;47.8;19.6
145.6;13.5;13.9;47.8;20.0
145.4;13.4;13.9;47.8;20.4
145.2;13.3;14.0;47.8;20.7
145.1;13.2;14.0;47.9;21.1
144.9;13.0;14.0;47.9;21.5
144.8;12.9;14.0;47.9;21.8
144.7;12.7;14.0;47.9;22.2
144.7;12.6;14.0;47.9;22.5
144.6;12.4;14.0;47.9;22.8
144.6;12.2;14.1;48.0;23.2
144.6;12.1;14.1;48.0;23.5
144.7;11.9;14.1;48.0;23.8
144.9;11.8;14.1;48.0;24.1
145.1;11.6;14.0;48.0;24.4
145.3;11.5;14.0;48.0;24.7
145.6;11.4;14.0;48.1;25.0
145.7;11.3;14.0;48.1;25.2
145.6;11.2;13.9;48.1;25.5
145.4;11.0;13.9;48.1;25.7
145.1;11.0;13.8;48.1;25.9
144.7;10.9;13.8;48.1;26.1
144.3;10.8;13.7;48.2;26.2
144.1;10.7;13.7;48.2;26.4
144.0;10.7;13.6;48.2;26.5
144.2;10.6;13.5;48.2;26.6
144.5;10.6;13.4;48.2;26.6
145.0;10.5;13.3;48.2;26.7
145.5;10.5;13.2;48.3;26.7
145.8;10.4;13.1;48.3;26.6
145.9;10.4;13.0;48.3;26.6
145.8;10.3;12.9;48.3;26.5
145.5;10.3;12.8;48.3;26.3
145.0;10.2;12.7;48.3;26.2
144.6;10.1;12.6;48.4;26.0
144.2;10.1;12.5;48.4;25.7
144.1;10.0;12.4;48.4;25.4
144.1;9.9;12.3;48.4;25.0
144.2;9.7;12.2;48.4;24.6
144.6;9.6;12.1;48.4;24.2
145.1;9.5;12.0;48.5;23.7
145.7;9.3;11.9;48.5;23.1
146.4;9.1;11.8;48.5;22.5
147.3;8.9;11.7;48.5;21.8
148.2;8.6;11.7;48.5;21.0
149.3;8.3;11.6;48.5;20.2
150.3;8.1;11.5;48.6;19.4
151.3;7.7;11.4;48.6;18.5
152.1;7.4;11.3;48.6;17.6
152.9;7.1;11.3;48.6;16.6
153.5;6.7;11.2;48.6;15.6
154.0;6.3;11.1;48.6;14.6
154.5;5.9;11.1;48.7;13.6
155.1;5.5;11.0;48.7;12.5
155.9;5.1;11.0;48.7;11.5
156.8;4.6;11.0;48.7;10.4
157.8;4.2;10.9;48.7;9.4
158.9;3.8;10.9;48.7;8.4
160.0;3.4;10.9;48.8;7.4
161.0;3.0;10.9;48.8;6.5
161.9;2.6;10.9;48.8;5.6
162.8;2.2;10.9;48.8;4.7
163.4;1.8;10.9;48.8;3.9
164.0;1.5;10.9;48.8;3.1
164.5;1.2;10.9;48.9;2.5
164.8;0.9;10.9;48.9;1.9
165.1;0.7;11.0;48.9;1.4
165.3;0.5;11.0;48.9;0.9
165.3;0.3;11.1;48.9;0.6
165.3;0.2;11.2;48.9;0.3
165.2;0.1;11.2;49.0;0.1
165.0;-0.0;11.3;49.0;-0.0
164.7;-0.0;11.4;49.0;-0.0
164.3;-0.0;11.5;49.0;-0.0
164.0;-0.0;11.6;49.0;-0.0
163.7;-0.0;11.7;49.0;-0.0
163.4;-0.0;11.8;49.1;-0.0
163.2;-0.0;11.9;49.1;-0.0
163.1;0.0;12.0;49.1;0.0
163.0;0.0;12.1;49.1;0.1
163.0;0.0;12.2;49.1;0.1
163.0;0.0;12.3;49.1;0.1
163.2;0.0;12.3;49.2;0.1
163.4;0.0;12.4;49.2;0.1
163.8;0.0;12.5;49.2;0.1
164.3;0.0;12.6;49.2;0.1
164.8;0.0;12.6;49.2;0.1
165.5;0.0;12.7;49.2;0.0
166.2;0.0;12.7;49.3;0.0
167.0;0.0;12.7;49.3;0.0
167.7;0.0;12.7;49.3;0.0
168.4;-0.0;12.7;49.3;-0.0
169.1;-0.0;12.7;49.3;-0.0
169.9;-0.0;12.6;49.3;-0.0
170.7;-0.0;12.6;49.4;-0.0
171.6;-0.0;12.5;49.4;-0.0
172.7;-0.0;12.4;49.4;-0.0
173.9;-0.0;12.4;49.4;-0.0
175.2;-0.0;12.3;49.4;-0.0
176.7;-0.0;12.2;49.4;-0.0
178.1;-0.0;12.1;49.5;-0.0
179.2;-0.0;12.0;49.5;-0.0
180.1;0.0;11.9;49.5;0.0
180.7;0.0;11.9;49.5;0.0
181.1;0.0;11.8;49.5;0.0
181.2;0.0;11.7;49.5;0.0
181.2;0.0;11.6;49.5;0.0
181.0;0.0;11.5;49.6;0.0
180.8;0.0;11.5;49.6;0.0
180.4;0.0;11.4;49.6;0.0
179.9;0.0;11.4;49.6;0.0
179.4;0.0;11.4;49.6;0.0
178.7;0.0;11.3;49.6;0.0
177.9;0.0;11.3;49.7;0.0
177.0;-0.0;11.3;49.7;-0.0
176.0;-0.0;11.3;49.7;-0.0
174.9;-0.0;11.4;49.7;-0.0
173.7;-0.0;11.4;49.7;-0.0
172.5;-0.0;11.5;49.7;-0.0
171.3;-0.0;11.5;49.8;-0.0
170.1;-0.0;11.6;49.8;-0.0
169.0;-0.0;11.7;49.8;-0.0
167.9;-0.0;11.8;49.8;-0.0
166.8;-0.0;11.9;49.8;-0.0
165.7;-0.0;12.0;49.8;-0.0
164.7;-0.0;12.2;49.9;-0.0
163.7;0.0;12.3;49.9;0.0
162.7;0.0;12.4;49.9;0.0
161.8;0.0;12.5;49.9;0.0
160.9;0.0;12.7;49.9;0.0
160.0;0.0;12.8;49.9;0.0
159.1;0.0;12.9;50.0;0.0
158.2;0.0;13.1;50.0;0.0
157.4;0.0;13.2;50.0;0.0
156.5;0.0;13.3;50.0;0.0
155.6;0.0;13.4;50.0;0.0
154.9;0.0;13.5;50.0;0.0
154.2;0.0;13.6;50.1;0.0
153.7;-0.0;13.7;50.1;-0.0
153.3;-0.0;13.8;50.1;-0.0
153.0;-0.0;13.9;50.1;-0.0
152.9;-0.0;13.9;50.1;-0.0
153.1;-0.0;14.0;50.1;-0.0
153.7;-0.0;14.0;50.2;-0.0
154.7;-0.0;14.0;50.2;-0.0
156.1;-0.0;14.1;50.2;-0.0
158.0;-0.0;14.1;50.2;-0.0
160.3;-0.0;14.1;50.2;-0.0
162.5;-0.0;14.1;50.2;-0.0
164.1;-0.0;14.1;50.3;-0.0
165.0;0.0;14.2;50.3;0.0
165.4;0.0;14.2;50.3;0.0
165.1;0.0;14.2;50.3;0.0
164.2;0.0;14.2;50.3;0.0
163.1;0.0;14.2;50.3;0.0
162.2;0.0;14.2;50.4;0.0
161.5;0.0;14.3;50.4;0.0
161.0;0.0;14.3;50.4;0.0
160.7;0.0;14.4;50.4;0.0
160.6;0.0;14.4;50.4;0.0
160.5;0.0;14.5;50.4;0.0
160.1;0.0;14.6;50.5;0.0
159.4;0.0;14.7;50.5;0.0
158.4;-0.0;14.8;50.5;-0.0
157.2;-0.0;14.9;50.5;-0.0
155.7;-0.0;15.0;50.5;-0.0
154.0;-0.0;15.2;50.5;-0.0
152.1;-0.0;15.3;50.6;-0.0
150.1;-0.0;15.5;50.6;-0.0
147.9;-0.0;15.7;50.6;-0.0
145.7;-0.0;15.9;50.6;-0.0
143.3;-0.0;16.1;50.6;-0.0
141.0;-0.0;16.2;50.6;-0.0
139.1;-0.0;16.4;50.7;-0.0
137.6;-0.0;16.6;50.7;-0.0
136.4;0.0;16.8;50.7;0.0
135.7;0.0;17.0;50.7;0.0
135.4;0.0;17.2;50.7;0.0
135.2;0.0;17.4;50.7;0.0
134.9;0.0;17.5;50.8;0.0
134.5;0.0;17.7;50.8;0.0
134.0;0.0;17.8;50.8;0.0
133.5;0.0;17.9;50.8;0.0
132.9;0.0;18.0;50.8;0.0
132.2;0.0;18.1;50.8;0.0
131.7;0.0;18.2;50.9;0.0
131.3;0.0;18.2;50.9;0.0
131.0;-0.0;18.2;50.9;-0.0
130.9;-0.0;18.2;50.9;-0.0
130.8;-0.0;18.1;50.9;-0.0
130.6;-0.0;18.1;50.9;-0.0
130.3;-0.0;18.0;51.0;-0.0
129.8;-0.0;17.9;51.0;-0.0
129.0;-0.0;17.8;51.0;-0.0
128.1;-0.0;17.7;51.0;-0.0
126.9;-0.0;17.6;51.0;-0.0
125.7;-0.0;17.5;51.0;-0.0
124.7;-0.0;17.3;51.0;-0.0
123.8;0.0;17.2;51.1;0.0
123.1;0.0;17.1;51.1;0.0
122.5;0.0;17.0;51.1;0.0
122.1;0.0;16.8;51.1;0.0
121.7;0.0;16.7;51.1;0.0
121.3;0.0;16.6;51.1;0.0
120.8;0.0;16.5;51.1;0.0
120.3;0.0;16.5;51.1;0.0
119.8;0.0;16.4;51.1;0.0
119.2;0.0;16.4;51.1;0.0
118.7;0.0;16.4;51.2;0.0
118.2;0.0;16.4;51.2;0.0
117.8;0.0;16.4;51.2;0.0
117.5;-0.0;16.4;51.2;-0.0
117.3;-0.0;16.5;51.2;-0.0
117.2;-0.0;16.6;51.2;-0.0
117.2;-0.0;16.7;51.2;-0.0
117.1;-0.0;16.9;51.2;-0.0
117.0;-0.0;17.0;51.2;-0.0
116.9;-0.0;17.2;51.2;-0.0
116.8;-0.0;17.4;51.2;-0.0
116.6;-0.0;17.6;51.3;-0.0
116.6;-0.0;17.9;51.3;-0.0
116.7;-0.0;18.1;51.3;-0.0
117.1;0.0;18.4;51.3;0.0
117.6;0.0;18.6;51.3;0.0
118.3;0.0;18.9;51.3;0.0
119.2;0.0;19.2;51.3;0.0
120.2;0.0;19.5;51.3;0.0
121.0;0.0;19.8;51.3;0.0
121.8;0.0;20.1;51.3;0.0
122.4;0.0;20.5;51.3;0.0
123.0;0.0;20.8;51.3;0.0
123.4;0.0;21.1;51.4;0.0
124.0;0.0;21.4;51.4;0.0
124.9;0.0;21.7;51.4;0.0
126.0;0.0;22.0;51.4;0.0
127.3;-0.0;22.3;51.4;-0.0
129.0;-0.0;22.5;51.4;-0.0
130.9;-0.0;22.8;51.4;-0.0
132.9;-0.0;23.1;51.4;-0.0
134.7;-0.0;23.3;51.4;-0.0
136.5;-0.0;23.5;51.4;-0.0
138.2;-0.0;23.8;51.4;-0.0
139.8;-0.0;24.0;51.4;-0.0
141.3;-0.0;24.2;51.5;-0.0
142.8;-0.0;24.4;51.5;-0.0
144.3;-0.0;24.6;51.5;-0.0
145.9;0.0;24.8;51.5;0.0
147.4;0.0;24.9;51.5;0.1
148.9;0.1;25.1;51.5;0.3
150.5;0.1;25.3;51.5;0.4
151.9;0.2;25.4;51.5;0.6
153.1;0.2;25.6;51.5;0.8
154.1;0.3;25.8;51.5;1.1
154.8;0.4;25.9;51.5;1.3
155.3;0.5;26.1;51.5;1.7
155.6;0.6;26.2;51.6;2.0
155.7;0.8;26.4;51.6;2.4
155.7;0.9;26.5;51.6;2.8
155.6;1.1;26.7;51.6;3.3
155.4;1.3;26.8;51.6;3.8
155.1;1.5;27.0;51.6;4.4
154.7;1.8;27.2;51.6;5.0
154.2;2.1;27.3;51.6;5.6
153.6;2.4;27.5;51.6;6.2
153.0;2.7;27.7;51.6;6.8
152.3;3.1;27.9;51.6;7.5
151.5;3.5;28.0;51.6;8.1
150.6;3.9;28.2;51.7;8.8
149.7;4.3;28.4;51.7;9.5
148.7;4.8;28.6;51.7;10.1
147.8;5.3;28.8;51.7;10.7
146.9;5.8;29.0;51.7;11.3
146.0;6.3;29.3;51.7;11.9
145.1;6.9;29.5;51.7;12.5
144.1;7.4;29.7;51.7;13.1
143.1;8.0;30.0;51.7;13.6
141.9;8.6;30.2;51.7;14.2
140.8;9.3;30.5;51.7;14.7
139.5;9.9;30.8;51.7;15.2
138.1;10.6;31.1;51.8;15.7
136.8;11.2;31.4;51.8;16.1
135.3;11.9;31.7;51.8;16.6
133.9;12.6;32.0;51.8;17.0
132.5;13.3;32.3;51.8;17.4
131.0;14.1;32.7;51.8;17.8
129.5;14.8;33.0;51.8;18.2
128.0;15.5;33.4;51.8;18.6
126.6;16.3;33.8;51.8;19.0
125.1;17.0;34.2;51.8;19.3
123.6;17.7;34.6;51.8;19.6
122.2;18.5;35.0;51.8;20.0
120.7;19.2;35.4;51.9;20.3
119.3;19.9;35.8;51.9;20.6
117.9;20.6;36.3;51.9;20.9
116.6;21.3;36.7;51.9;21.2
115.3;22.0;37.1;51.9;21.4
114.0;22.6;37.5;51.9;21.7
112.8;23.3;38.0;51.9;22.0
111.7;23.8;38.4;51.9;22.2
110.7;24.4;38.8;51.9;22.4
109.8;24.9;39.2;51.9;22.6
109.0;25.4;39.6;51.9;22.8
108.2;25.9;40.0;51.9;23.0
107.6;26.2;40.4;52.0;23.2
107.1;26.6;40.8;52.0;23.3
106.4;26.8;41.1;52.0;23.4
105.8;27.0;41.4;52.0;23.5
105.0;27.2;41.8;52.0;23.6
104.2;27.2;42.0;52.0;23.6
103.4;27.2;42.3;52.0;23.6
102.7;27.2;42.6;52.0;23.6
102.2;27.0;42.8;52.0;23.6
102.0;26.9;43.1;52.0;23.5
102.1;26.6;43.3;52.0;23.4
102.4;26.3;43.5;52.0;23.3
103.0;26.0;43.7;52.1;23.2
103.6;25.6;43.9;52.1;23.0
104.1;25.2;44.1;52.1;22.8
104.4;24.7;44.3;52.1;22.6
104.5;24.2;44.5;52.1;22.4
104.5;23.7;44.7;52.1;22.2
104.3;23.1;45.0;52.1;21.9
104.1;22.5;45.2;52.1;21.6
104.1;21.9;45.4;52.1;21.2
104.2;21.2;45.6;52.1;20.9
104.5;20.6;45.9;52.1;20.5
104.9;19.9;46.1;52.2;20.0
105.5;19.1;46.4;52.2;19.6
106.1;18.4;46.7;52.2;19.1
106.9;17.6;47.0;52.2;18.5
107.7;16.8;47.3;52.2;18.0
108.7;16.0;47.7;52.2;17.4
109.7;15.2;48.1;52.2;16.7
110.8;14.3;48.5;52.2;16.1
111.8;13.5;48.9;52.2;15.3
112.7;12.6;49.4;52.2;14.6
113.3;11.8;49.8;52.2;13.9
113.8;11.0;50.3;52.2;13.1
114.1;10.2;50.8;52.3;12.3
114.3;9.3;51.3;52.3;11.5
114.3;8.6;51.9;52.3;10.7
114.5;7.8;52.4;52.3;9.8
114.8;7.0;52.9;52.3;9.0
115.2;6.3;53.5;52.3;8.2
115.7;5.6;54.0;52.3;7.4
116.2;4.9;54.6;52.3;6.6
116.8;4.3;55.1;52.3;5.8
117.3;3.7;55.7;52.3;5.1
117.6;3.1;56.2;52.3;4.3
117.9;2.6;56.7;52.3;3.7
118.0;2.1;57.2;52.4;3.0
118.0;1.7;57.7;52.4;2.4
118.0;1.3;58.2;52.4;1.9
117.9;1.0;58.6;52.4;1.4
117.7;0.7;59.1;52.4;1.0
117.4;0.5;59.5;52.4;0.7
117.2;0.3;59.8;52.4;0.4
116.8;0.2;60.2;52.4;0.2
116.5;0.1;60.5;52.4;0.1
116.0;-0.0;60.8;52.4;-0.0
115.5;-0.0;61.1;52.4;-0.0
115.0;-0.0;61.4;52.4;-0.0
114.5;-0.0;61.6;52.5;-0.0
114.1;-0.0;61.8;52.5;-0.0
113.7;-0.0;62.0;52.5;-0.0
113.4;-0.0;62.2;52.5;-0.0
113.2;0.0;62.4;52.5;0.0
113.0;0.0;62.6;52.5;0.1
113.0;0.0;62.8;52.5;0.1
113.0;0.1;62.9;52.5;0.1
113.1;0.1;63.1;52.5;0.1
113.3;0.1;63.2;52.5;0.1
113.6;0.0;63.4;52.5;0.1
114.0;0.0;63.6;52.5;0.1
114.5;0.0;63.7;52.6;0.1
115.0;0.0;63.9;52.6;0.0
115.6;0.0;64.0;52.6;0.0
116.2;0.0;64.2;52.6;0.0
116.7;-0.0;64.4;52.6;-0.0
117.2;-0.0;64.6;52.6;-0.0
117.6;-0.0;64.8;52.6;-0.0
118.0;-0.0;65.1;52.6;-0.0
118.5;-0.0;65.3;52.6;-0.0
119.1;-0.0;65.6;52.6;-0.0
119.8;-0.0;65.8;52.6;-0.0
120.6;-0.0;66.1;52.6;-0.0
121.5;-0.0;66.4;52.7;-0.0
122.5;-0.0;66.8;52.7;-0.0
123.5;-0.0;67.1;52.7;-0.0
124.1;-0.0;67.4;52.7;-0.0
124.5;0.0;67.8;52.7;0.0
