1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
150.5;0.0;34.9;29.7;0.0
147.9;-0.0;34.9;29.8;-0.0
148.5;-0.0;34.3;29.4;-0.0
148.8;-0.0;34.3;30.1;-0.0
146.4;-0.0;34.4;30.3;-0.0
145.8;-0.0;33.9;29.8;-0.0
145.6;-0.0;33.5;30.3;-0.0
142.8;-0.0;33.2;29.3;-0.0
141.3;-0.0;33.4;30.1;-0.0
139.1;-0.0;33.3;30.0;-0.0
137.6;-0.0;33.6;30.1;-0.0
136.9;-0.0;34.2;29.8;-0.0
132.9;-0.0;34.1;29.8;-0.0
133.5;0.0;34.7;30.9;0.0
130.9;0.0;34.7;29.9;0.0
131.3;0.0;34.6;30.4;0.0
133.2;0.0;34.7;30.1;0.0
130.5;0.0;35.0;30.2;0.0
131.5;0.0;35.1;30.3;0.0
126.5;0.0;35.5;30.1;0.0
129.2;0.0;36.8;29.7;0.0
125.8;0.0;36.9;30.5;0.0
127.0;0.0;37.7;31.1;0.0
125.7;0.0;37.6;30.5;0.0
125.1;-0.0;37.1;30.6;-0.0
124.4;-0.0;39.1;30.7;-0.0
124.0;-0.0;38.7;30.3;-0.0
122.2;-0.0;38.8;30.9;-0.0
122.3;-0.0;40.5;30.6;-0.0
121.9;-0.0;40.4;30.7;-0.0
119.0;-0.0;41.1;30.7;-0.0
119.8;-0.0;42.4;31.0;-0.0
116.2;-0.0;40.5;31.1;-0.0
114.8;-0.0;42.4;30.9;-0.0
112.9;-0.0;43.4;31.5;-0.0
110.3;-0.0;42.7;30.7;-0.0
110.2;0.0;44.6;31.3;0.0
107.8;0.0;43.5;31.2;0.0
107.8;0.0;44.0;30.7;0.0
107.0;0.0;45.1;31.0;0.0
106.7;0.0;45.0;31.1;0.0
106.6;0.0;45.7;30.8;0.0
105.7;0.0;46.1;30.8;0.0
103.9;0.0;46.8;31.0;0.0
101.8;0.0;46.1;30.2;0.0
100.6;0.0;46.1;31.2;0.0
101.7;0.0;46.7;31.6;0.0
99.7;0.0;46.1;31.2;0.0
100.4;0.0;46.6;30.6;0.0
100.6;-0.0;47.7;30.8;-0.0
100.7;-0.0;46.1;31.8;-0.0
98.9;-0.0;45.3;31.7;-0.0
101.7;-0.0;46.1;31.2;-0.0
101.1;-0.0;45.6;31.3;-0.0
100.7;-0.0;45.7;30.9;-0.0
101.4;-0.0;44.2;31.4;-0.0
101.7;-0.0;43.8;31.3;-0.0
104.6;-0.0;44.0;31.2;-0.0
103.9;-0.0;43.0;31.3;-0.0
105.1;-0.0;43.4;31.7;-0.0
105.4;-0.0;42.3;31.5;-0.0
109.0;0.0;42.0;31.6;0.0
110.1;0.0;41.3;31.5;0.0
110.5;0.0;41.4;31.9;0.0
115.0;0.0;41.1;31.9;0.0
114.6;0.0;40.4;31.9;0.0
115.4;0.0;40.0;31.7;0.0
116.2;0.0;39.8;31.7;0.0
117.6;0.0;39.7;31.4;0.0
121.1;0.0;38.7;31.7;0.0
121.6;0.0;38.5;31.7;0.0
124.2;0.0;39.2;32.3;0.0
126.1;0.0;38.8;32.1;0.0
127.5;-0.0;38.5;31.8;-0.0
129.2;-0.0;38.4;32.2;-0.0
128.3;-0.0;37.6;32.1;-0.0
132.7;-0.0;38.3;32.0;-0.0
135.1;-0.0;38.3;32.1;-0.0
135.7;-0.0;38.3;32.3;-0.0
138.8;-0.0;39.0;32.1;-0.0
138.3;-0.0;39.3;32.1;-0.0
141.2;-0.0;39.7;32.3;-0.0
143.9;-0.0;39.1;31.9;-0.0
144.1;-0.0;39.4;31.5;-0.0
146.5;0.0;40.5;32.0;0.0
149.4;0.1;39.8;32.7;0.1
149.8;0.1;40.1;31.7;0.2
148.1;0.2;41.5;32.6;0.2
153.5;0.3;41.1;32.3;0.4
153.6;0.5;41.2;32.5;0.5
152.0;0.6;41.6;32.1;0.7
152.7;0.9;41.8;32.7;0.9
152.8;1.1;42.5;32.7;1.2
151.6;1.4;43.6;32.9;1.5
152.8;1.7;43.5;33.1;1.9
152.8;2.1;43.9;32.6;2.3
153.0;2.5;44.4;32.5;2.8
153.3;3.1;44.6;32.7;3.4
150.4;3.5;45.2;33.2;4.0
149.1;4.1;45.5;32.3;4.6
149.3;4.8;44.6;33.3;5.4
146.3;5.4;45.7;33.0;6.1
146.3;6.1;46.5;33.0;7.0
143.8;6.7;45.7;32.3;7.7
143.6;7.4;46.7;33.2;8.6
141.4;8.1;47.3;33.1;9.5
141.4;8.7;48.4;32.3;10.3
139.0;9.5;47.9;32.6;11.2
138.3;10.2;47.9;33.6;12.1
138.1;10.7;48.6;32.6;13.2
134.9;11.2;48.2;32.8;14.3
132.7;12.0;49.2;32.9;14.6
134.6;12.4;49.3;33.9;15.7
135.0;13.1;49.4;33.6;16.8
131.4;13.5;48.9;33.1;17.9
129.6;14.2;49.8;33.3;18.0
126.9;14.3;49.7;33.2;19.1
126.7;14.7;49.9;33.4;19.9
127.5;15.3;50.1;33.8;21.0
125.6;15.5;50.5;33.3;21.4
126.3;15.8;50.7;33.4;22.1
125.0;16.1;50.3;33.6;22.8
123.8;16.5;50.9;33.5;23.4
121.1;16.6;50.5;33.2;24.3
120.8;16.8;50.6;33.4;24.5
123.0;16.9;50.7;33.7;25.2
118.5;16.5;51.1;32.7;25.2
122.6;16.7;50.3;33.8;26.6
117.7;16.6;50.6;33.3;26.3
119.2;17.1;50.2;33.6;26.7
118.0;17.0;51.8;34.0;27.4
119.0;16.9;51.1;34.1;27.7
119.0;16.5;51.3;34.1;28.0
118.1;16.7;50.7;33.6;27.8
118.9;16.5;50.3;33.6;28.8
117.5;16.9;51.0;33.7;28.8
118.4;16.5;50.8;33.6;29.3
121.3;16.8;50.4;34.2;28.7
118.1;16.2;51.0;33.5;28.7
120.2;16.3;50.5;34.7;29.1
120.6;16.1;50.4;33.6;30.0
120.9;16.2;51.5;34.2;29.2
119.6;16.0;51.3;34.4;29.2
121.9;15.9;51.3;34.1;29.6
120.3;15.8;50.7;33.6;29.7
121.8;15.7;51.3;34.4;29.4
120.8;15.2;51.1;34.8;29.3
119.9;15.2;51.1;33.7;29.3
119.2;15.0;50.9;34.9;29.0
120.5;14.7;51.9;34.3;28.1
118.0;14.6;53.7;34.3;27.9
120.1;14.6;52.1;34.0;28.0
121.6;14.2;52.6;34.2;27.4
121.7;14.0;53.1;34.9;26.7
124.0;13.7;53.0;34.4;26.7
121.2;13.8;53.1;34.6;26.5
121.8;13.2;52.9;34.6;25.8
122.7;12.8;55.2;35.0;25.2
122.3;12.9;55.3;34.5;24.5
121.9;12.9;55.7;34.1;24.0
122.8;12.5;55.9;34.8;23.0
124.7;12.0;55.8;35.1;22.6
121.5;11.7;55.7;34.5;22.3
124.2;11.5;57.4;35.3;21.8
120.6;11.4;55.6;35.1;20.9
122.7;10.7;56.2;35.1;19.9
122.6;10.6;56.0;35.4;19.6
124.0;10.2;56.5;35.2;18.4
124.4;9.8;57.7;35.3;17.5
125.3;9.4;57.6;35.2;16.7
128.9;9.1;57.2;34.8;16.1
127.5;8.5;57.3;34.4;15.2
131.0;8.2;56.5;35.0;14.5
128.1;7.8;58.3;34.9;13.3
130.7;7.2;57.2;34.9;12.6
130.9;6.9;56.1;35.1;11.7
129.6;6.5;57.8;35.1;10.9
130.8;6.0;57.6;35.3;10.2
131.8;5.6;56.8;35.2;9.1
133.5;5.2;57.6;35.4;8.6
134.1;4.6;56.6;35.9;7.7
134.5;4.3;57.0;35.5;6.9
135.4;3.8;56.9;35.7;6.1
134.8;3.4;56.6;35.3;5.4
137.1;3.0;57.2;36.4;4.7
136.3;2.6;56.8;35.7;4.0
138.2;2.3;56.5;35.9;3.5
139.9;1.9;55.9;35.3;2.9
138.9;1.6;56.3;36.6;2.4
139.6;1.3;56.1;35.6;1.9
137.3;1.0;54.9;35.3;1.5
137.3;0.8;55.6;35.9;1.1
139.9;0.6;56.1;35.6;0.8
141.4;0.4;56.1;35.2;0.6
140.3;0.2;55.7;35.8;0.4
139.4;0.1;55.7;36.1;0.2
